Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: item,Spreadsheet: ANSWER,Spreadsheet: targetresponse,Spreadsheet: type,Manipulation: Spreadsheet,Store: Accuracy,Store: incorrect
59,1680048711090,29/03/2023 00:11:51,1680023511090,-7,28/03/2023 10:11:51,127819,11,task-fg99,,28499004,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,English lextale,4,CAB,AB,eng,57,main,main,l6tere,1,response,cross.png,2069,2053,2069,2069,2053,2069,1,0,2069,0,0,,Click Response,Response,2,object-19,main,2,purrage,cross.png,non,non,,,
60,1680048711757,29/03/2023 00:11:51,1680023511757,-7,28/03/2023 10:11:51,127819,11,task-fg99,,28499004,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,English lextale,4,CAB,AB,eng,58,main,main,l6tere,1,response,tick.png,683,667,683,683,667,683,1,0,683,0,0,,Click Response,Response,1,object-18,main,2,hasty,tick.png,word,word,,,
61,1680048712642,29/03/2023 00:11:52,1680023512642,-7,28/03/2023 10:11:52,127819,11,task-fg99,,28499004,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,English lextale,4,CAB,AB,eng,59,main,main,l6tere,1,response,tick.png,903,886,903,903,886,903,1,0,903,0,0,,Click Response,Response,1,object-18,main,2,nourishment,tick.png,word,word,,,
62,1680048713908,29/03/2023 00:11:53,1680023513908,-7,28/03/2023 10:11:53,127819,11,task-fg99,,28499004,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,English lextale,4,CAB,AB,eng,60,main,main,l6tere,1,response,cross.png,1283,1266,1283,1283,1266,1283,1,0,1283,0,0,,Click Response,Response,2,object-19,main,2,quirty,cross.png,non,non,,,
63,1680048715542,29/03/2023 00:11:55,1680023515542,-7,28/03/2023 10:11:55,127819,11,task-fg99,,28499004,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,English lextale,4,CAB,AB,eng,61,main,main,l6tere,1,response,tick.png,1651,1634,1651,1651,1634,1651,1,0,1651,0,0,,Click Response,Response,1,object-18,main,2,celestial,tick.png,word,word,,,
64,1680048716427,29/03/2023 00:11:56,1680023516427,-7,28/03/2023 10:11:56,127819,11,task-fg99,,28499004,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,English lextale,4,CAB,AB,eng,62,main,main,l6tere,1,response,cross.png,902,885,902,902,885,902,1,0,902,0,0,,Click Response,Response,2,object-19,main,2,skave,cross.png,non,non,,,
65,1680048717312,29/03/2023 00:11:57,1680023517312,-7,28/03/2023 10:11:57,127819,11,task-fg99,,28499004,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,English lextale,4,CAB,AB,eng,63,main,main,l6tere,1,response,cross.png,900,884,900,900,884,900,1,0,900,0,0,,Click Response,Response,2,object-19,main,2,magrity,cross.png,non,non,,,
66,1680048717314,29/03/2023 00:11:57,1680023517314,-7,28/03/2023 10:11:57,127819,11,task-fg99,,28499004,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,English lextale,4,CAB,AB,eng,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,
1,1680038163701,28/03/2023 21:16:03,1680023763701,-4,28/03/2023 13:16:03,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,
2,1680038171110,28/03/2023 21:16:11,1680023771110,-4,28/03/2023 13:16:11,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,1,instructions,Screen 1,pemmcz,1,continue,,7422.3679999523165,7415.437000000001,7422.3679999523165,7422.3679999523165,7415.437000000001,7422.3679999523165,1,0,7422.3679999523165,0,0,,Click To Continue,Continue Button,2,object-5,instructions,,,,,,,,
3,1680038172174,28/03/2023 21:16:12,1680023772174,-4,28/03/2023 13:16:12,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,1,main,main,l6tere,1,response,cross.png,1071.230999904632,1066.3899999999994,1071.230999904632,1071.230999904632,1066.3899999999994,1071.230999904632,1,0,1071.230999904632,0,0,,Click Response,Response,2,object-19,main,1,dogify,cross.png,non,filler,,,
4,1680038172987,28/03/2023 21:16:12,1680023772987,-4,28/03/2023 13:16:12,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,2,main,main,l6tere,1,response,tick.png,817.0339999999997,800.009,817.0339999999997,817.0339999999997,800.009,817.0339999999997,0,0,817.0339999999997,0,0,,Click Response,Response,1,object-18,main,1,party,cross.png,non,filler,,,
5,1680038174004,28/03/2023 21:16:14,1680023774004,-4,28/03/2023 13:16:14,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,3,main,main,l6tere,1,response,cross.png,1034.9319999284744,1032.798999999999,1034.9319999284744,1034.9319999284744,1032.798999999999,1034.9319999284744,1,0,1034.9319999284744,0,0,,Click Response,Response,2,object-19,main,1,bargoin,cross.png,word,filler,,,
6,1680038175314,28/03/2023 21:16:15,1680023775314,-4,28/03/2023 13:16:15,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,4,main,main,l6tere,1,response,tick.png,1311.332999976159,1299.9220000000005,1311.332999976159,1311.332999976159,1299.9220000000005,1311.332999976159,1,0,1311.332999976159,0,0,,Click Response,Response,1,object-18,main,2,upkeep,tick.png,word,word,,,
7,1680038176091,28/03/2023 21:16:16,1680023776091,-4,28/03/2023 13:16:16,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,5,main,main,l6tere,1,response,cross.png,788.7109999284748,783.228000000001,788.7109999284748,788.7109999284748,783.228000000001,788.7109999284748,0,0,788.7109999284748,0,0,,Click Response,Response,2,object-19,main,2,fray,tick.png,word,word,,,
8,1680038177497,28/03/2023 21:16:17,1680023777497,-4,28/03/2023 13:16:17,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,6,main,main,l6tere,1,response,cross.png,1411.7829999999994,1399.8669999999984,1411.7829999999994,1411.7829999999994,1399.8669999999984,1411.7829999999994,1,0,1411.7829999999994,0,0,,Click Response,Response,2,object-19,main,2,spaunch,cross.png,non,non,,,
9,1680038178186,28/03/2023 21:16:18,1680023778186,-4,28/03/2023 13:16:18,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,7,main,main,l6tere,1,response,tick.png,700.7159999523174,699.5750000000007,700.7159999523174,700.7159999523174,699.5750000000007,700.7159999523174,1,0,700.7159999523174,0,0,,Click Response,Response,1,object-18,main,2,hurricane,tick.png,word,word,,,
10,1680038179069,28/03/2023 21:16:19,1680023779069,-4,28/03/2023 13:16:19,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,8,main,main,l6tere,1,response,cross.png,883.1330000000016,866.4910000000018,883.1330000000016,883.1330000000016,866.4910000000018,883.1330000000016,0,0,883.1330000000016,0,0,,Click Response,Response,2,object-19,main,2,screech,tick.png,word,word,,,
11,1680038180124,28/03/2023 21:16:20,1680023780124,-4,28/03/2023 13:16:20,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,9,main,main,l6tere,1,response,cross.png,1072.2499999761567,1066.4629999999997,1072.2499999761567,1072.2499999761567,1066.4629999999997,1072.2499999761567,0,0,1072.2499999761567,0,0,,Click Response,Response,2,object-19,main,2,rascal,tick.png,word,word,,,
12,1680038180837,28/03/2023 21:16:20,1680023780837,-4,28/03/2023 13:16:20,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,10,main,main,l6tere,1,response,tick.png,719.286999976157,716.5149999999994,719.286999976157,719.286999976157,716.5149999999994,719.286999976157,1,0,719.286999976157,0,0,,Click Response,Response,1,object-18,main,2,fluid,tick.png,word,word,,,
13,1680038181682,28/03/2023 21:16:21,1680023781682,-4,28/03/2023 13:16:21,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,11,main,main,l6tere,1,response,tick.png,847.6719999523157,833.351999999999,847.6719999523157,847.6719999523157,833.351999999999,847.6719999523157,1,0,847.6719999523157,0,0,,Click Response,Response,1,object-18,main,2,celestial,tick.png,word,word,,,
14,1680038182316,28/03/2023 21:16:22,1680023782316,-4,28/03/2023 13:16:22,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,12,main,main,l6tere,1,response,tick.png,648.619999904633,633.099000000002,648.619999904633,648.619999904633,633.099000000002,648.619999904633,1,0,648.619999904633,0,0,,Click Response,Response,1,object-18,main,2,flaw,tick.png,word,word,,,
15,1680038183259,28/03/2023 21:16:23,1680023783259,-4,28/03/2023 13:16:23,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,13,main,main,l6tere,1,response,cross.png,958.2209999523147,950.0549999999967,958.2209999523147,958.2209999523147,950.0549999999967,958.2209999523147,0,0,958.2209999523147,0,0,,Click Response,Response,2,object-19,main,2,shin,tick.png,word,word,,,
16,1680038184428,28/03/2023 21:16:24,1680023784428,-4,28/03/2023 13:16:24,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,14,main,main,l6tere,1,response,cross.png,1176.9659999046344,1166.403000000002,1176.9659999046344,1176.9659999046344,1166.403000000002,1176.9659999046344,1,0,1176.9659999046344,0,0,,Click Response,Response,2,object-19,main,2,fellick,cross.png,non,non,,,
17,1680038185220,28/03/2023 21:16:25,1680023785220,-4,28/03/2023 13:16:25,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,15,main,main,l6tere,1,response,tick.png,802.1629999284742,799.668999999998,802.1629999284742,802.1629999284742,799.668999999998,802.1629999284742,1,0,802.1629999284742,0,0,,Click Response,Response,1,object-18,main,2,cylinder,tick.png,word,word,,,
18,1680038186178,28/03/2023 21:16:26,1680023786178,-4,28/03/2023 13:16:26,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,16,main,main,l6tere,1,response,tick.png,961.4939999284761,949.982,961.4939999284761,961.4939999284761,949.982,961.4939999284761,1,0,961.4939999284761,0,0,,Click Response,Response,1,object-18,main,2,bewitch,tick.png,word,word,,,
19,1680038187170,28/03/2023 21:16:27,1680023787170,-4,28/03/2023 13:16:27,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,17,main,main,l6tere,1,response,cross.png,1003.111999952318,1000.1840000000011,1003.111999952318,1003.111999952318,1000.1840000000011,1003.111999952318,1,0,1003.111999952318,0,0,,Click Response,Response,2,object-19,main,2,exprate,cross.png,non,non,,,
20,1680038188021,28/03/2023 21:16:28,1680023788021,-4,28/03/2023 13:16:28,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,18,main,main,l6tere,1,response,tick.png,853.7279999046332,849.268,853.7279999046332,853.7279999046332,849.268,853.7279999046332,1,0,853.7279999046332,0,0,,Click Response,Response,1,object-18,main,2,lofty,tick.png,word,word,,,
21,1680038188744,28/03/2023 21:16:28,1680023788744,-4,28/03/2023 13:16:28,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,19,main,main,l6tere,1,response,tick.png,727.559999928475,716.4530000000013,727.559999928475,727.559999928475,716.4530000000013,727.559999928475,1,0,727.559999928475,0,0,,Click Response,Response,1,object-18,main,2,majestic,tick.png,word,word,,,
22,1680038189914,28/03/2023 21:16:29,1680023789914,-4,28/03/2023 13:16:29,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,20,main,main,l6tere,1,response,cross.png,1181.3069999761574,1166.3379999999997,1181.3069999761574,1181.3069999761574,1166.3379999999997,1181.3069999761574,1,0,1181.3069999761574,0,0,,Click Response,Response,2,object-19,main,2,interfate,cross.png,non,non,,,
23,1680038190871,28/03/2023 21:16:30,1680023790871,-4,28/03/2023 13:16:30,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,21,main,main,l6tere,1,response,tick.png,971.5689999999995,966.625,971.5689999999995,971.5689999999995,966.625,971.5689999999995,0,0,971.5689999999995,0,0,,Click Response,Response,1,object-18,main,2,alberation,cross.png,non,non,,,
24,1680038192159,28/03/2023 21:16:32,1680023792159,-4,28/03/2023 13:16:32,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,22,main,main,l6tere,1,response,tick.png,1293.4439999999995,1283.1189999999988,1293.4439999999995,1293.4439999999995,1283.1189999999988,1293.4439999999995,1,0,1293.4439999999995,0,0,,Click Response,Response,1,object-18,main,2,dispatch,tick.png,word,word,,,
25,1680038193022,28/03/2023 21:16:33,1680023793022,-4,28/03/2023 13:16:33,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,23,main,main,l6tere,1,response,tick.png,872.9249999046333,866.3650000000016,872.9249999046333,872.9249999046333,866.3650000000016,872.9249999046333,1,0,872.9249999046333,0,0,,Click Response,Response,1,object-18,main,2,scholar,tick.png,word,word,,,
26,1680038193840,28/03/2023 21:16:33,1680023793840,-4,28/03/2023 13:16:33,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,24,main,main,l6tere,1,response,tick.png,824.8599999761573,816.6429999999964,824.8599999761573,824.8599999761573,816.6429999999964,824.8599999761573,1,0,824.8599999761573,0,0,,Click Response,Response,1,object-18,main,2,eloquence,tick.png,word,word,,,
27,1680038194624,28/03/2023 21:16:34,1680023794624,-4,28/03/2023 13:16:34,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,25,main,main,l6tere,1,response,tick.png,792.116999952319,782.9550000000017,792.116999952319,792.116999952319,782.9550000000017,792.116999952319,1,0,792.116999952319,0,0,,Click Response,Response,1,object-18,main,2,censorship,tick.png,word,word,,,
28,1680038195386,28/03/2023 21:16:35,1680023795386,-4,28/03/2023 13:16:35,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,26,main,main,l6tere,1,response,tick.png,770.9619999046336,766.5849999999991,770.9619999046336,770.9619999046336,766.5849999999991,770.9619999046336,1,0,770.9619999046336,0,0,,Click Response,Response,1,object-18,main,2,ingenious,tick.png,word,word,,,
29,1680038196954,28/03/2023 21:16:36,1680023796954,-4,28/03/2023 13:16:36,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,27,main,main,l6tere,1,response,cross.png,1572.67699997616,1566.6150000000052,1572.67699997616,1572.67699997616,1566.6150000000052,1572.67699997616,1,0,1572.67699997616,0,0,,Click Response,Response,2,object-19,main,2,crumper,cross.png,non,non,,,
30,1680038198999,28/03/2023 21:16:38,1680023798999,-4,28/03/2023 13:16:38,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,28,main,main,l6tere,1,response,cross.png,2049.8499999999913,2033.0249999999942,2049.8499999999913,2049.8499999999913,2033.0249999999942,2049.8499999999913,0,0,2049.8499999999913,0,0,,Click Response,Response,2,object-19,main,2,unkempt,tick.png,word,word,,,
31,1680038200157,28/03/2023 21:16:40,1680023800157,-4,28/03/2023 13:16:40,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,29,main,main,l6tere,1,response,cross.png,1176.1370000000024,1166.1150000000052,1176.1370000000024,1176.1370000000024,1166.1150000000052,1176.1370000000024,1,0,1176.1370000000024,0,0,,Click Response,Response,2,object-19,main,2,purrage,cross.png,non,non,,,
32,1680038201501,28/03/2023 21:16:41,1680023801501,-4,28/03/2023 13:16:41,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,30,main,main,l6tere,1,response,tick.png,1354.0219999999972,1349.8559999999998,1354.0219999999972,1354.0219999999972,1349.8559999999998,1354.0219999999972,1,0,1354.0219999999972,0,0,,Click Response,Response,1,object-18,main,2,turtle,tick.png,word,word,,,
33,1680038202373,28/03/2023 21:16:42,1680023802373,-4,28/03/2023 13:16:42,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,31,main,main,l6tere,1,response,cross.png,875.4659999523137,866.4259999999995,875.4659999523137,875.4659999523137,866.4259999999995,875.4659999523137,1,0,875.4659999523137,0,0,,Click Response,Response,2,object-19,main,2,mensible,cross.png,non,non,,,
34,1680038203200,28/03/2023 21:16:43,1680023803200,-4,28/03/2023 13:16:43,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,32,main,main,l6tere,1,response,cross.png,836.8399999046305,833.0950000000012,836.8399999046305,836.8399999046305,833.0950000000012,836.8399999046305,1,0,836.8399999046305,0,0,,Click Response,Response,2,object-19,main,2,kilp,cross.png,non,non,,,
35,1680038204142,28/03/2023 21:16:44,1680023804142,-4,28/03/2023 13:16:44,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,33,main,main,l6tere,1,response,tick.png,945.3449999284712,933.2979999999952,945.3449999284712,945.3449999284712,933.2979999999952,945.3449999284712,1,0,945.3449999284712,0,0,,Click Response,Response,1,object-18,main,2,carbohydrate,tick.png,word,word,,,
36,1680038205685,28/03/2023 21:16:45,1680023805685,-4,28/03/2023 13:16:45,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,34,main,main,l6tere,1,response,tick.png,1554.9469999046341,1549.5520000000033,1554.9469999046341,1554.9469999046341,1549.5520000000033,1554.9469999046341,0,0,1554.9469999046341,0,0,,Click Response,Response,1,object-18,main,2,plaudate,cross.png,non,non,,,
37,1680038206581,28/03/2023 21:16:46,1680023806581,-4,28/03/2023 13:16:46,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,35,main,main,l6tere,1,response,cross.png,899.7569999999978,883.2079999999987,899.7569999999978,899.7569999999978,883.2079999999987,899.7569999999978,0,0,899.7569999999978,0,0,,Click Response,Response,2,object-19,main,2,stoutly,tick.png,word,word,,,
38,1680038207731,28/03/2023 21:16:47,1680023807731,-4,28/03/2023 13:16:47,127819,11,task-fg99,,28499275,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,36,main,main,l6tere,1,response,cross.png,1168.686999904632,1166.3790000000008,1168.686999904632,1168.686999904632,1166.3790000000008,1168.686999904632,0,0,1168.686999904632,0,0,,Click Response,Response,2,object-19,main,2,wrought,tick.png,word,word,,,
