Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1684271768314,16/05/2023 21:16:08,1684257368314,-4,16/05/2023 13:16:08,127819,12,task-n1zx,,29557147,BLIND,8790215,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1440x900,1171x726,,Prolific code,2,BCA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1684271786569,16/05/2023 21:16:26,1684257386569,-4,16/05/2023 13:16:26,127819,12,task-n1zx,,29557147,BLIND,8790215,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1440x900,1171x726,,Prolific code,2,BCA,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,20554.000000000004,20542,20554.000000000004,20554.000000000004,20542,20554.000000000004,1,20554.000000000004,0,0,,Click To Continue,Continue Button,,object-4,code,
3,1684271786573,16/05/2023 21:16:26,1684257386573,-4,16/05/2023 13:16:26,127819,12,task-n1zx,,29557147,BLIND,8790215,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1440x900,1171x726,,Prolific code,2,BCA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1684283269944,17/05/2023 00:27:49,1684258069944,-7,16/05/2023 10:27:49,127819,12,task-n1zx,,29557590,BLIND,8790123,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1018x938,,Prolific code,2,ABC,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1684283279912,17/05/2023 00:27:59,1684258079912,-7,16/05/2023 10:27:59,127819,12,task-n1zx,,29557590,BLIND,8790123,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1018x938,,Prolific code,2,ABC,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,12720.811,12704.159,12720.811,12720.811,12704.159,12720.811,1,12720.811,0,0,,Click To Continue,Continue Button,,object-4,code,
3,1684283279913,17/05/2023 00:27:59,1684258079913,-7,16/05/2023 10:27:59,127819,12,task-n1zx,,29557590,BLIND,8790123,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1018x938,,Prolific code,2,ABC,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1684273177289,16/05/2023 21:39:37,1684258777289,-4,16/05/2023 13:39:37,127819,12,task-n1zx,,29557955,BLIND,8790169,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,412x915,412x786,,Prolific code,2,ACB,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1684273207590,16/05/2023 21:40:07,1684258807590,-4,16/05/2023 13:40:07,127819,12,task-n1zx,,29557955,BLIND,8790169,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,412x915,412x786,,Prolific code,2,ACB,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,30321.716000000004,30310.628,30321.716000000004,30321.716000000004,30310.628,30321.716000000004,1,30321.716000000004,0,0,,Click To Continue,Continue Button,,object-4,code,
3,1684273207605,16/05/2023 21:40:07,1684258807605,-4,16/05/2023 13:40:07,127819,12,task-n1zx,,29557955,BLIND,8790169,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,412x915,412x786,,Prolific code,2,ACB,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685034739011,25/05/2023 17:12:19,1685013139011,-6,25/05/2023 05:12:19,127819,12,task-n1zx,,29717408,BLIND,8841362,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x780,360x651,,Prolific code,2,ABC,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685034760068,25/05/2023 17:12:40,1685013160068,-6,25/05/2023 05:12:40,127819,12,task-n1zx,,29717408,BLIND,8841362,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x780,360x651,,Prolific code,2,ABC,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,21094.831000000002,21078.009000000002,21094.831000000002,21094.831000000002,21078.009000000002,21094.831000000002,1,21094.831000000002,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685034760082,25/05/2023 17:12:40,1685013160082,-6,25/05/2023 05:12:40,127819,12,task-n1zx,,29717408,BLIND,8841362,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x780,360x651,,Prolific code,2,ABC,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685035176199,25/05/2023 17:19:36,1685013576199,-6,25/05/2023 05:19:36,127819,12,task-n1zx,,29717580,BLIND,8841378,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,393x873,393x736,,Prolific code,2,ACB,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685035178596,25/05/2023 17:19:38,1685013578596,-6,25/05/2023 05:19:38,127819,12,task-n1zx,,29717580,BLIND,8841378,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,393x873,393x736,,Prolific code,2,ACB,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,2439.1490000059603,2432.223,2439.1490000059603,2439.1490000059603,2432.223,2439.1490000059603,1,2439.1490000059603,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685035178598,25/05/2023 17:19:38,1685013578598,-6,25/05/2023 05:19:38,127819,12,task-n1zx,,29717580,BLIND,8841378,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,393x873,393x736,,Prolific code,2,ACB,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685011257729,25/05/2023 10:40:57,1685014857729,1,25/05/2023 12:40:57,127819,12,task-n1zx,,29718071,BLIND,8841495,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x800,360x670,,Prolific code,2,BCA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685011258999,25/05/2023 10:40:58,1685014858999,1,25/05/2023 12:40:58,127819,12,task-n1zx,,29718071,BLIND,8841495,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x800,360x670,,Prolific code,2,BCA,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,1284.8170000000002,1268.1270000000002,1284.8170000000002,1284.8170000000002,1268.1270000000002,1284.8170000000002,1,1284.8170000000002,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685011259002,25/05/2023 10:40:59,1685014859002,1,25/05/2023 12:40:59,127819,12,task-n1zx,,29718071,BLIND,8841495,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x800,360x670,,Prolific code,2,BCA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685037173797,25/05/2023 17:52:53,1685015573797,-6,25/05/2023 05:52:53,127819,12,task-n1zx,,29718433,BLIND,8841588,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1482x714,,Prolific code,2,ABC,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685037192184,25/05/2023 17:53:12,1685015592184,-6,25/05/2023 05:53:12,127819,12,task-n1zx,,29718433,BLIND,8841588,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1482x714,,Prolific code,2,ABC,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,18397.244,18380.587,18397.244,18397.244,18380.587,18397.244,1,18397.244,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685037192186,25/05/2023 17:53:12,1685015592186,-6,25/05/2023 05:53:12,127819,12,task-n1zx,,29718433,BLIND,8841588,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1482x714,,Prolific code,2,ABC,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685037482804,25/05/2023 17:58:02,1685015882804,-6,25/05/2023 05:58:02,127819,12,task-n1zx,,29718569,BLIND,8841576,,complete,,,mobile,Apple iPhone,iOS 16.4.1,Mobile Safari 16.4,414x736,414x620,,Prolific code,2,CAB,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685037493832,25/05/2023 17:58:13,1685015893832,-6,25/05/2023 05:58:13,127819,12,task-n1zx,,29718569,BLIND,8841576,,complete,,,mobile,Apple iPhone,iOS 16.4.1,Mobile Safari 16.4,414x736,414x620,,Prolific code,2,CAB,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,11031,11014,11031,11031,11014,11031,1,11031,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685037493848,25/05/2023 17:58:13,1685015893848,-6,25/05/2023 05:58:13,127819,12,task-n1zx,,29718569,BLIND,8841576,,complete,,,mobile,Apple iPhone,iOS 16.4.1,Mobile Safari 16.4,414x736,414x620,,Prolific code,2,CAB,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685039672907,25/05/2023 18:34:32,1685018072907,-6,25/05/2023 06:34:32,127819,12,task-n1zx,,29719387,BLIND,8841844,,complete,,,mobile,Apple iPhone,iOS 16.4.1,Mobile Safari 16.4,390x844,390x664,,Prolific code,2,BCA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685039696226,25/05/2023 18:34:56,1685018096226,-6,25/05/2023 06:34:56,127819,12,task-n1zx,,29719387,BLIND,8841844,,complete,,,mobile,Apple iPhone,iOS 16.4.1,Mobile Safari 16.4,390x844,750x307,,Prolific code,2,BCA,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,23312,23296,23312,23312,23296,23312,1,23312,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685039696237,25/05/2023 18:34:56,1685018096237,-6,25/05/2023 06:34:56,127819,12,task-n1zx,,29719387,BLIND,8841844,,complete,,,mobile,Apple iPhone,iOS 16.4.1,Mobile Safari 16.4,390x844,750x307,,Prolific code,2,BCA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685040133041,25/05/2023 18:42:13,1685018533041,-6,25/05/2023 06:42:13,127819,12,task-n1zx,,29719542,BLIND,8841887,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1920x1080,1865x961,,Prolific code,2,CAB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685040166987,25/05/2023 18:42:46,1685018566987,-6,25/05/2023 06:42:46,127819,12,task-n1zx,,29719542,BLIND,8841887,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1920x1080,1865x961,,Prolific code,2,CAB,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,33965.35400000298,33950.141,33965.35400000298,33965.35400000298,33950.141,33965.35400000298,1,33965.35400000298,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685040166990,25/05/2023 18:42:46,1685018566990,-6,25/05/2023 06:42:46,127819,12,task-n1zx,,29719542,BLIND,8841887,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1920x1080,1865x961,,Prolific code,2,CAB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685040623885,25/05/2023 18:50:23,1685019023885,-6,25/05/2023 06:50:23,127819,12,task-n1zx,,29719729,BLIND,8841987,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 113.0.0.0,360x800,980x1802,,Prolific code,2,ACB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685040653613,25/05/2023 18:50:53,1685019053613,-6,25/05/2023 06:50:53,127819,12,task-n1zx,,29719729,BLIND,8841987,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 113.0.0.0,360x800,980x1802,,Prolific code,2,ACB,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,29755.456999809267,29739.845000000005,29755.456999809267,29755.456999809267,29739.845000000005,29755.456999809267,1,29755.456999809267,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685040653620,25/05/2023 18:50:53,1685019053620,-6,25/05/2023 06:50:53,127819,12,task-n1zx,,29719729,BLIND,8841987,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 113.0.0.0,360x800,980x1802,,Prolific code,2,ACB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685041038503,25/05/2023 18:57:18,1685019438503,-6,25/05/2023 06:57:18,127819,12,task-n1zx,,29719897,BLIND,8842079,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x780,360x699,,Prolific code,2,CAB,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685041085746,25/05/2023 18:58:05,1685019485746,-6,25/05/2023 06:58:05,127819,12,task-n1zx,,29719897,BLIND,8842079,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x780,360x699,,Prolific code,2,CAB,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,47258.106,47241.564,47258.106,47258.106,47241.564,47258.106,1,47258.106,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685041085757,25/05/2023 18:58:05,1685019485757,-6,25/05/2023 06:58:05,127819,12,task-n1zx,,29719897,BLIND,8842079,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x780,360x699,,Prolific code,2,CAB,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685041512892,25/05/2023 19:05:12,1685019912892,-6,25/05/2023 07:05:12,127819,12,task-n1zx,,29720066,BLIND,8841940,,complete,,,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,414x896,414x715,,Prolific code,2,ABC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685041616938,25/05/2023 19:06:56,1685020016938,-6,25/05/2023 07:06:56,127819,12,task-n1zx,,29720066,BLIND,8841940,,complete,,,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,414x896,414x715,,Prolific code,2,ABC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
3,1685041626254,25/05/2023 19:07:06,1685020026254,-6,25/05/2023 07:07:06,127819,12,task-n1zx,,29720066,BLIND,8841940,,complete,,,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,414x896,414x715,,Prolific code,2,ABC,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,9325,9311,9325,9325,9311,9325,1,9325,0,0,,Click To Continue,Continue Button,2,object-4,code,
4,1685041626260,25/05/2023 19:07:06,1685020026260,-6,25/05/2023 07:07:06,127819,12,task-n1zx,,29720066,BLIND,8841940,,complete,,,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,414x896,414x715,,Prolific code,2,ABC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685041671693,25/05/2023 19:07:51,1685020071693,-6,25/05/2023 07:07:51,127819,12,task-n1zx,,29720144,BLIND,8842098,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x664,,Prolific code,2,ABC,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685041674078,25/05/2023 19:07:54,1685020074078,-6,25/05/2023 07:07:54,127819,12,task-n1zx,,29720144,BLIND,8842098,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x664,,Prolific code,2,ABC,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,2381,2364,2381,2381,2364,2381,1,2381,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685041674081,25/05/2023 19:07:54,1685020074081,-6,25/05/2023 07:07:54,127819,12,task-n1zx,,29720144,BLIND,8842098,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x664,,Prolific code,2,ABC,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685041852119,25/05/2023 19:10:52,1685020252119,-6,25/05/2023 07:10:52,127819,12,task-n1zx,,29720225,BLIND,8842024,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,Prolific code,2,BCA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685041868120,25/05/2023 19:11:08,1685020268120,-6,25/05/2023 07:11:08,127819,12,task-n1zx,,29720225,BLIND,8842024,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,Prolific code,2,BCA,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,16026.27199999404,16018.799,16026.27199999404,16026.27199999404,16018.799,16026.27199999404,1,16026.27199999404,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685041868125,25/05/2023 19:11:08,1685020268125,-6,25/05/2023 07:11:08,127819,12,task-n1zx,,29720225,BLIND,8842024,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,Prolific code,2,BCA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685042079657,25/05/2023 19:14:39,1685020479657,-6,25/05/2023 07:14:39,127819,12,task-n1zx,,29720328,BLIND,8842177,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,393x851,393x720,,Prolific code,2,ACB,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685042089866,25/05/2023 19:14:49,1685020489866,-6,25/05/2023 07:14:49,127819,12,task-n1zx,,29720328,BLIND,8842177,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,393x851,393x720,,Prolific code,2,ACB,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,10243.617,10226.894,10243.617,10243.617,10226.894,10243.617,1,10243.617,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685042089876,25/05/2023 19:14:49,1685020489876,-6,25/05/2023 07:14:49,127819,12,task-n1zx,,29720328,BLIND,8842177,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,393x851,393x720,,Prolific code,2,ACB,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685042959026,25/05/2023 19:29:19,1685021359026,-6,25/05/2023 07:29:19,127819,12,task-n1zx,,29720707,BLIND,8842313,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x661,,Prolific code,2,BAC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685042970036,25/05/2023 19:29:30,1685021370036,-6,25/05/2023 07:29:30,127819,12,task-n1zx,,29720707,BLIND,8842313,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x661,,Prolific code,2,BAC,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,11014,10990,11014,11014,10990,11014,1,11014,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685042970045,25/05/2023 19:29:30,1685021370045,-6,25/05/2023 07:29:30,127819,12,task-n1zx,,29720707,BLIND,8842313,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x661,,Prolific code,2,BAC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685043596455,25/05/2023 19:39:56,1685021996455,-6,25/05/2023 07:39:56,127819,12,task-n1zx,,29721052,BLIND,8842396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x617,,Prolific code,2,CBA,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685043633327,25/05/2023 19:40:33,1685022033327,-6,25/05/2023 07:40:33,127819,12,task-n1zx,,29721052,BLIND,8842396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x617,,Prolific code,2,CBA,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,36897.212999999996,36880.568,36897.212999999996,36897.212999999996,36880.568,36897.212999999996,1,36897.212999999996,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685043633340,25/05/2023 19:40:33,1685022033340,-6,25/05/2023 07:40:33,127819,12,task-n1zx,,29721052,BLIND,8842396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x617,,Prolific code,2,CBA,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685044687094,25/05/2023 19:58:07,1685023087094,-6,25/05/2023 07:58:07,127819,12,task-n1zx,,29721873,BLIND,8842710,,complete,,,mobile,Samsung SM-A325M,Android 13,Samsung Browser 21.0,412x915,412x740,,Prolific code,2,ABC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685044757409,25/05/2023 19:59:17,1685023157409,-6,25/05/2023 07:59:17,127819,12,task-n1zx,,29721873,BLIND,8842710,,complete,,,mobile,Samsung SM-A325M,Android 13,Samsung Browser 21.0,915x412,836x364,,Prolific code,2,ABC,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,70342.74500000001,70331.64,70342.74500000001,70342.74500000001,70331.64,70342.74500000001,1,70342.74500000001,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685044757418,25/05/2023 19:59:17,1685023157418,-6,25/05/2023 07:59:17,127819,12,task-n1zx,,29721873,BLIND,8842710,,complete,,,mobile,Samsung SM-A325M,Android 13,Samsung Browser 21.0,915x412,836x364,,Prolific code,2,ABC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685045490058,25/05/2023 20:11:30,1685023890058,-6,25/05/2023 08:11:30,127819,12,task-n1zx,,29722232,BLIND,8842763,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x760,360x631,,Prolific code,2,ACB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685045492989,25/05/2023 20:11:32,1685023892989,-6,25/05/2023 08:11:32,127819,12,task-n1zx,,29722232,BLIND,8842763,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x760,360x631,,Prolific code,2,ACB,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,2949.3389999999995,2932.676,2949.3389999999995,2949.3389999999995,2932.676,2949.3389999999995,1,2949.3389999999995,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685045492997,25/05/2023 20:11:32,1685023892997,-6,25/05/2023 08:11:32,127819,12,task-n1zx,,29722232,BLIND,8842763,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x760,360x631,,Prolific code,2,ACB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685045771385,25/05/2023 20:16:11,1685024171385,-6,25/05/2023 08:16:11,127819,12,task-n1zx,,29722381,BLIND,8842859,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 98.0.0.0,1920x1080,1880x939,,Prolific code,2,BAC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685045786777,25/05/2023 20:16:26,1685024186777,-6,25/05/2023 08:16:26,127819,12,task-n1zx,,29722381,BLIND,8842859,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 98.0.0.0,1920x1080,1880x939,,Prolific code,2,BAC,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,15410.56899999553,15406.069000000001,15410.56899999553,15410.56899999553,15406.069000000001,15410.56899999553,1,15410.56899999553,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685045786779,25/05/2023 20:16:26,1685024186779,-6,25/05/2023 08:16:26,127819,12,task-n1zx,,29722381,BLIND,8842859,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 98.0.0.0,1920x1080,1880x939,,Prolific code,2,BAC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685045855222,25/05/2023 20:17:35,1685024255222,-6,25/05/2023 08:17:35,127819,12,task-n1zx,,29722430,BLIND,8842902,,complete,,,mobile,Apple iPhone,iOS 16.0,Mobile Safari 16.0,414x896,414x715,,Prolific code,2,CAB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685045884000,25/05/2023 20:18:04,1685024284000,-6,25/05/2023 08:18:04,127819,12,task-n1zx,,29722430,BLIND,8842902,,complete,,,mobile,Apple iPhone,iOS 16.0,Mobile Safari 16.0,414x896,800x331,,Prolific code,2,CAB,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,28783,28770,28783,28783,28770,28783,1,28783,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685045884012,25/05/2023 20:18:04,1685024284012,-6,25/05/2023 08:18:04,127819,12,task-n1zx,,29722430,BLIND,8842902,,complete,,,mobile,Apple iPhone,iOS 16.0,Mobile Safari 16.0,414x896,800x331,,Prolific code,2,CAB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685046297898,25/05/2023 20:24:57,1685024697898,-6,25/05/2023 08:24:57,127819,12,task-n1zx,,29722610,BLIND,8842879,,complete,,,mobile,undefined K,Android 10,Chrome 112.0.0.0,375x833,375x745,,Prolific code,2,BCA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685046318545,25/05/2023 20:25:18,1685024718545,-6,25/05/2023 08:25:18,127819,12,task-n1zx,,29722610,BLIND,8842879,,complete,,,mobile,undefined K,Android 10,Chrome 112.0.0.0,375x833,375x745,,Prolific code,2,BCA,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,20699.626000000004,20682.953,20699.626000000004,20699.626000000004,20682.953,20699.626000000004,1,20699.626000000004,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1685046318564,25/05/2023 20:25:18,1685024718564,-6,25/05/2023 08:25:18,127819,12,task-n1zx,,29722610,BLIND,8842879,,complete,,,mobile,undefined K,Android 10,Chrome 112.0.0.0,375x833,375x745,,Prolific code,2,BCA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685047512056,25/05/2023 20:45:12,1685025912056,-6,25/05/2023 08:45:12,127819,12,task-n1zx,,29723040,BLIND,8843110,,complete,,,mobile,Apple iPhone,iOS 16.3.1,Mobile Safari 16.3,414x896,414x715,,Prolific code,2,CBA,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685047514311,25/05/2023 20:45:14,1685025914311,-6,25/05/2023 08:45:14,127819,12,task-n1zx,,29723040,BLIND,8843110,,complete,,,mobile,Apple iPhone,iOS 16.3.1,Mobile Safari 16.3,414x896,414x715,,Prolific code,2,CBA,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,2256,2239,2256,2256,2239,2256,1,2256,0,0,,Click To Continue,Continue Button,2,object-4,code,
