Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1684271136944,16/05/2023 21:05:36,1684256736944,-4,16/05/2023 13:05:36,127819,12,task-kew6,,29556737,BLIND,8790215,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1440x900,1074x726,,instructions,2,BCA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1684271140101,16/05/2023 21:05:40,1684256740101,-4,16/05/2023 13:05:40,127819,12,task-kew6,,29556737,BLIND,8790215,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1440x900,1074x726,,instructions,2,BCA,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,6272,6256,6272,6272,6256,6272,1,6272,0,0,,Click To Continue,Continue Button,,object-6,instructions,
3,1684271140103,16/05/2023 21:05:40,1684256740103,-4,16/05/2023 13:05:40,127819,12,task-kew6,,29556737,BLIND,8790215,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1440x900,1074x726,,instructions,2,BCA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685034326509,25/05/2023 17:05:26,1685012726509,-6,25/05/2023 05:05:26,127819,12,task-kew6,,29717270,BLIND,8841362,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x780,360x651,,instructions,2,ABC,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685034341263,25/05/2023 17:05:41,1685012741263,-6,25/05/2023 05:05:41,127819,12,task-kew6,,29717270,BLIND,8841362,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x780,360x651,,instructions,2,ABC,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,14797.640999999629,14782.015,14797.640999999629,14797.640999999629,14782.015,14797.640999999629,1,14797.640999999629,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685034341286,25/05/2023 17:05:41,1685012741286,-6,25/05/2023 05:05:41,127819,12,task-kew6,,29717270,BLIND,8841362,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x780,360x651,,instructions,2,ABC,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685034643555,25/05/2023 17:10:43,1685013043555,-6,25/05/2023 05:10:43,127819,12,task-kew6,,29717376,BLIND,8841378,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,393x873,393x736,,instructions,2,ACB,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685034665693,25/05/2023 17:11:05,1685013065693,-6,25/05/2023 05:11:05,127819,12,task-kew6,,29717376,BLIND,8841378,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,393x873,393x736,,instructions,2,ACB,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,22235.53599999404,22227.476000000002,22235.53599999404,22235.53599999404,22227.476000000002,22235.53599999404,1,22235.53599999404,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685034665700,25/05/2023 17:11:05,1685013065700,-6,25/05/2023 05:11:05,127819,12,task-kew6,,29717376,BLIND,8841378,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,393x873,393x736,,instructions,2,ACB,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685010902484,25/05/2023 10:35:02,1685014502484,1,25/05/2023 12:35:02,127819,12,task-kew6,,29717859,BLIND,8841495,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x800,360x670,,instructions,2,BCA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685010916022,25/05/2023 10:35:16,1685014516022,1,25/05/2023 12:35:16,127819,12,task-kew6,,29717859,BLIND,8841495,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x800,360x670,,instructions,2,BCA,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,13548.981999999996,13532.295999999998,13548.981999999996,13548.981999999996,13532.295999999998,13548.981999999996,1,13548.981999999996,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685010916035,25/05/2023 10:35:16,1685014516035,1,25/05/2023 12:35:16,127819,12,task-kew6,,29717859,BLIND,8841495,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x800,360x670,,instructions,2,BCA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685036546774,25/05/2023 17:42:26,1685014946774,-6,25/05/2023 05:42:26,127819,12,task-kew6,,29718105,BLIND,8841576,,complete,,,mobile,Apple iPhone,iOS 16.4.1,Mobile Safari 16.4,414x736,414x618,,instructions,2,CAB,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685036558913,25/05/2023 17:42:38,1685014958913,-6,25/05/2023 05:42:38,127819,12,task-kew6,,29718105,BLIND,8841576,,complete,,,mobile,Apple iPhone,iOS 16.4.1,Mobile Safari 16.4,414x736,414x620,,instructions,2,CAB,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,12145,12130,12145,12145,12130,12145,1,12145,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685036558926,25/05/2023 17:42:38,1685014958926,-6,25/05/2023 05:42:38,127819,12,task-kew6,,29718105,BLIND,8841576,,complete,,,mobile,Apple iPhone,iOS 16.4.1,Mobile Safari 16.4,414x736,414x620,,instructions,2,CAB,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685036642272,25/05/2023 17:44:02,1685015042272,-6,25/05/2023 05:44:02,127819,12,task-kew6,,29718147,BLIND,8841588,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1482x714,,instructions,2,ABC,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685036660561,25/05/2023 17:44:20,1685015060561,-6,25/05/2023 05:44:20,127819,12,task-kew6,,29718147,BLIND,8841588,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1482x714,,instructions,2,ABC,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,18300.785000023843,18298.368000000002,18300.785000023843,18300.785000023843,18298.368000000002,18300.785000023843,1,18300.785000023843,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685036660564,25/05/2023 17:44:20,1685015060564,-6,25/05/2023 05:44:20,127819,12,task-kew6,,29718147,BLIND,8841588,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1482x714,,instructions,2,ABC,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685038843244,25/05/2023 18:20:43,1685017243244,-6,25/05/2023 06:20:43,127819,12,task-kew6,,29719101,BLIND,8841844,,complete,,,mobile,Apple iPhone,iOS 16.4.1,Mobile Safari 16.4,390x844,390x664,,instructions,2,BCA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685038864582,25/05/2023 18:21:04,1685017264582,-6,25/05/2023 06:21:04,127819,12,task-kew6,,29719101,BLIND,8841844,,complete,,,mobile,Apple iPhone,iOS 16.4.1,Mobile Safari 16.4,390x844,390x664,,instructions,2,BCA,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,21330,21314,21330,21330,21314,21330,1,21330,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685038864593,25/05/2023 18:21:04,1685017264593,-6,25/05/2023 06:21:04,127819,12,task-kew6,,29719101,BLIND,8841844,,complete,,,mobile,Apple iPhone,iOS 16.4.1,Mobile Safari 16.4,390x844,390x664,,instructions,2,BCA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685039255531,25/05/2023 18:27:35,1685017655531,-6,25/05/2023 06:27:35,127819,12,task-kew6,,29719228,BLIND,8841887,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1920x1080,1865x961,,instructions,2,CAB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685039278864,25/05/2023 18:27:58,1685017678864,-6,25/05/2023 06:27:58,127819,12,task-kew6,,29719228,BLIND,8841887,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1920x1080,1865x961,,instructions,2,CAB,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,23359.36200000298,23349.406,23359.36200000298,23359.36200000298,23349.406,23359.36200000298,1,23359.36200000298,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685039278867,25/05/2023 18:27:58,1685017678867,-6,25/05/2023 06:27:58,127819,12,task-kew6,,29719228,BLIND,8841887,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1920x1080,1865x961,,instructions,2,CAB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685039684492,25/05/2023 18:34:44,1685018084492,-6,25/05/2023 06:34:44,127819,12,task-kew6,,29719394,BLIND,8841940,,complete,,,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,414x896,414x715,,instructions,2,ABC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685039700964,25/05/2023 18:35:00,1685018100964,-6,25/05/2023 06:35:00,127819,12,task-kew6,,29719394,BLIND,8841940,,complete,,,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,414x896,414x715,,instructions,2,ABC,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,16473,16456,16473,16473,16456,16473,1,16473,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685039700975,25/05/2023 18:35:00,1685018100975,-6,25/05/2023 06:35:00,127819,12,task-kew6,,29719394,BLIND,8841940,,complete,,,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,414x896,414x715,,instructions,2,ABC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685040042952,25/05/2023 18:40:42,1685018442952,-6,25/05/2023 06:40:42,127819,12,task-kew6,,29719506,BLIND,8841987,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x800,360x662,,instructions,2,ACB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685040052247,25/05/2023 18:40:52,1685018452247,-6,25/05/2023 06:40:52,127819,12,task-kew6,,29719506,BLIND,8841987,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x800,360x662,,instructions,2,ACB,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,9320.368999999999,9303.726999999999,9320.368999999999,9320.368999999999,9303.726999999999,9320.368999999999,1,9320.368999999999,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685040052256,25/05/2023 18:40:52,1685018452256,-6,25/05/2023 06:40:52,127819,12,task-kew6,,29719506,BLIND,8841987,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x800,360x662,,instructions,2,ACB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685040228919,25/05/2023 18:43:48,1685018628919,-6,25/05/2023 06:43:48,127819,12,task-kew6,,29719579,BLIND,8842024,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,instructions,2,BCA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685040230260,25/05/2023 18:43:50,1685018630260,-6,25/05/2023 06:43:50,127819,12,task-kew6,,29719579,BLIND,8842024,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,instructions,2,BCA,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,1380.2660000178812,1368.6170000000002,1380.2660000178812,1380.2660000178812,1368.6170000000002,1380.2660000178812,1,1380.2660000178812,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685040230264,25/05/2023 18:43:50,1685018630264,-6,25/05/2023 06:43:50,127819,12,task-kew6,,29719579,BLIND,8842024,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1920x1080,1920x969,,instructions,2,BCA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685040533410,25/05/2023 18:48:53,1685018933410,-6,25/05/2023 06:48:53,127819,12,task-kew6,,29719688,BLIND,8842079,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x780,360x699,,instructions,2,CAB,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685040544932,25/05/2023 18:49:04,1685018944932,-6,25/05/2023 06:49:04,127819,12,task-kew6,,29719688,BLIND,8842079,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x780,360x699,,instructions,2,CAB,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,11550.938999999998,11534.391,11550.938999999998,11550.938999999998,11534.391,11550.938999999998,1,11550.938999999998,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685040544953,25/05/2023 18:49:04,1685018944953,-6,25/05/2023 06:49:04,127819,12,task-kew6,,29719688,BLIND,8842079,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x780,360x699,,instructions,2,CAB,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685040659473,25/05/2023 18:50:59,1685019059473,-6,25/05/2023 06:50:59,127819,12,task-kew6,,29719743,BLIND,8842098,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x664,,instructions,2,ABC,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685040681404,25/05/2023 18:51:21,1685019081404,-6,25/05/2023 06:51:21,127819,12,task-kew6,,29719743,BLIND,8842098,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x664,,instructions,2,ABC,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,21926,21909,21926,21926,21909,21926,1,21926,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685040681413,25/05/2023 18:51:21,1685019081413,-6,25/05/2023 06:51:21,127819,12,task-kew6,,29719743,BLIND,8842098,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x664,,instructions,2,ABC,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685041323485,25/05/2023 19:02:03,1685019723485,-6,25/05/2023 07:02:03,127819,12,task-kew6,,29719997,BLIND,8842177,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,393x851,393x720,,instructions,2,ACB,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685041334336,25/05/2023 19:02:14,1685019734336,-6,25/05/2023 07:02:14,127819,12,task-kew6,,29719997,BLIND,8842177,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,393x851,393x720,,instructions,2,ACB,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,10891.834,10875.128,10891.834,10891.834,10875.128,10891.834,1,10891.834,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685041334358,25/05/2023 19:02:14,1685019734358,-6,25/05/2023 07:02:14,127819,12,task-kew6,,29719997,BLIND,8842177,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,393x851,393x720,,instructions,2,ACB,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685042365628,25/05/2023 19:19:25,1685020765628,-6,25/05/2023 07:19:25,127819,12,task-kew6,,29720445,BLIND,8842313,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x661,,instructions,2,BAC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685042367743,25/05/2023 19:19:27,1685020767743,-6,25/05/2023 07:19:27,127819,12,task-kew6,,29720445,BLIND,8842313,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x661,,instructions,2,BAC,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,2120,2093,2120,2120,2093,2120,1,2120,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685042367748,25/05/2023 19:19:27,1685020767748,-6,25/05/2023 07:19:27,127819,12,task-kew6,,29720445,BLIND,8842313,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x661,,instructions,2,BAC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685042811890,25/05/2023 19:26:51,1685021211890,-6,25/05/2023 07:26:51,127819,12,task-kew6,,29720646,BLIND,8842396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x617,,instructions,2,CBA,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685042851901,25/05/2023 19:27:31,1685021251901,-6,25/05/2023 07:27:31,127819,12,task-kew6,,29720646,BLIND,8842396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x617,,instructions,2,CBA,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,51209.80000001192,51196.646,51209.80000001192,51209.80000001192,51196.646,51209.80000001192,1,51209.80000001192,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685042851911,25/05/2023 19:27:31,1685021251911,-6,25/05/2023 07:27:31,127819,12,task-kew6,,29720646,BLIND,8842396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x617,,instructions,2,CBA,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685044178724,25/05/2023 19:49:38,1685022578724,-6,25/05/2023 07:49:38,127819,12,task-kew6,,29721520,BLIND,8842710,,complete,,,mobile,Samsung SM-A325M,Android 13,Samsung Browser 21.0,412x915,412x740,,instructions,2,ABC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685044196685,25/05/2023 19:49:56,1685022596685,-6,25/05/2023 07:49:56,127819,12,task-kew6,,29721520,BLIND,8842710,,complete,,,mobile,Samsung SM-A325M,Android 13,Samsung Browser 21.0,412x915,412x740,,instructions,2,ABC,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,18028.252999999997,18017.148999999998,18028.252999999997,18028.252999999997,18017.148999999998,18028.252999999997,1,18028.252999999997,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685044196700,25/05/2023 19:49:56,1685022596700,-6,25/05/2023 07:49:56,127819,12,task-kew6,,29721520,BLIND,8842710,,complete,,,mobile,Samsung SM-A325M,Android 13,Samsung Browser 21.0,412x915,412x740,,instructions,2,ABC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685044513504,25/05/2023 19:55:13,1685022913504,-6,25/05/2023 07:55:13,127819,12,task-kew6,,29721779,BLIND,8842763,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x760,360x631,,instructions,2,ACB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685044522385,25/05/2023 19:55:22,1685022922385,-6,25/05/2023 07:55:22,127819,12,task-kew6,,29721779,BLIND,8842763,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x760,360x631,,instructions,2,ACB,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,8945.66500000596,8933.323,8945.66500000596,8945.66500000596,8933.323,8945.66500000596,1,8945.66500000596,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685044522401,25/05/2023 19:55:22,1685022922401,-6,25/05/2023 07:55:22,127819,12,task-kew6,,29721779,BLIND,8842763,,complete,,,mobile,undefined K,Android 10,Chrome 113.0.0.0,360x760,360x631,,instructions,2,ACB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685045262630,25/05/2023 20:07:42,1685023662630,-6,25/05/2023 08:07:42,127819,12,task-kew6,,29722103,BLIND,8842859,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 98.0.0.0,1920x1080,1880x939,,instructions,2,BAC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685045304267,25/05/2023 20:08:24,1685023704267,-6,25/05/2023 08:08:24,127819,12,task-kew6,,29722103,BLIND,8842859,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 98.0.0.0,1920x1080,1880x939,,instructions,2,BAC,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,41659.41200000298,41656.012,41659.41200000298,41659.41200000298,41656.012,41659.41200000298,1,41659.41200000298,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685045304270,25/05/2023 20:08:24,1685023704270,-6,25/05/2023 08:08:24,127819,12,task-kew6,,29722103,BLIND,8842859,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 98.0.0.0,1920x1080,1880x939,,instructions,2,BAC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685045328466,25/05/2023 20:08:48,1685023728466,-6,25/05/2023 08:08:48,127819,12,task-kew6,,29722145,BLIND,8842879,,complete,,,mobile,undefined K,Android 10,Chrome 112.0.0.0,375x833,375x745,,instructions,2,BCA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685045330820,25/05/2023 20:08:50,1685023730820,-6,25/05/2023 08:08:50,127819,12,task-kew6,,29722145,BLIND,8842879,,complete,,,mobile,undefined K,Android 10,Chrome 112.0.0.0,375x833,375x745,,instructions,2,BCA,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,2412.9550000178815,2402.1890000000003,2412.9550000178815,2412.9550000178815,2402.1890000000003,2412.9550000178815,1,2412.9550000178815,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685045330833,25/05/2023 20:08:50,1685023730833,-6,25/05/2023 08:08:50,127819,12,task-kew6,,29722145,BLIND,8842879,,complete,,,mobile,undefined K,Android 10,Chrome 112.0.0.0,375x833,375x745,,instructions,2,BCA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685045408091,25/05/2023 20:10:08,1685023808091,-6,25/05/2023 08:10:08,127819,12,task-kew6,,29722187,BLIND,8842902,,complete,,,mobile,Apple iPhone,iOS 16.0,Mobile Safari 16.0,414x896,414x715,,instructions,2,CAB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685045417770,25/05/2023 20:10:17,1685023817770,-6,25/05/2023 08:10:17,127819,12,task-kew6,,29722187,BLIND,8842902,,complete,,,mobile,Apple iPhone,iOS 16.0,Mobile Safari 16.0,414x896,414x715,,instructions,2,CAB,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,9685.000000000002,9673,9685.000000000002,9685.000000000002,9673,9685.000000000002,1,9685.000000000002,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685045417777,25/05/2023 20:10:17,1685023817777,-6,25/05/2023 08:10:17,127819,12,task-kew6,,29722187,BLIND,8842902,,complete,,,mobile,Apple iPhone,iOS 16.0,Mobile Safari 16.0,414x896,414x715,,instructions,2,CAB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685046891775,25/05/2023 20:34:51,1685025291775,-6,25/05/2023 08:34:51,127819,12,task-kew6,,29722825,BLIND,8843110,,complete,,,mobile,Apple iPhone,iOS 16.3.1,Mobile Safari 16.3,414x896,414x715,,instructions,2,CBA,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685046922198,25/05/2023 20:35:22,1685025322198,-6,25/05/2023 08:35:22,127819,12,task-kew6,,29722825,BLIND,8843110,,complete,,,mobile,Apple iPhone,iOS 16.3.1,Mobile Safari 16.3,414x896,414x715,,instructions,2,CBA,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,30418,30402,30418,30418,30402,30418,1,30418,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685046922213,25/05/2023 20:35:22,1685025322213,-6,25/05/2023 08:35:22,127819,12,task-kew6,,29722825,BLIND,8843110,,complete,,,mobile,Apple iPhone,iOS 16.3.1,Mobile Safari 16.3,414x896,414x715,,instructions,2,CBA,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685067194816,26/05/2023 02:13:14,1685045594816,-6,25/05/2023 14:13:14,127819,12,task-kew6,,29727982,BLIND,8844928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,instructions,2,ACB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685067258888,26/05/2023 02:14:18,1685045658888,-6,25/05/2023 14:14:18,127819,12,task-kew6,,29727982,BLIND,8844928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,instructions,2,ACB,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,64181.42,64164.747,64181.42,64181.42,64164.747,64181.42,1,64181.42,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685067258957,26/05/2023 02:14:18,1685045658957,-6,25/05/2023 14:14:18,127819,12,task-kew6,,29727982,BLIND,8844928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,instructions,2,ACB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1685067202189,26/05/2023 02:13:22,1685045602189,-6,25/05/2023 14:13:22,127819,12,task-kew6,,29727984,BLIND,8844929,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x625,,instructions,2,BAC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1685067283453,26/05/2023 02:14:43,1685045683453,-6,25/05/2023 14:14:43,127819,12,task-kew6,,29727984,BLIND,8844929,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x625,,instructions,2,BAC,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,81417.27200000001,81400.60800000001,81417.27200000001,81417.27200000001,81400.60800000001,81417.27200000001,1,81417.27200000001,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1685067283475,26/05/2023 02:14:43,1685045683475,-6,25/05/2023 14:14:43,127819,12,task-kew6,,29727984,BLIND,8844929,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x625,,instructions,2,BAC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
