Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: item,Spreadsheet: ANSWER,Spreadsheet: targetresponse,Spreadsheet: type,Manipulation: Spreadsheet,Store: Accuracy,Store: incorrect
86,1680037194870,28/03/2023 20:59:54,1680022794870,-4,28/03/2023 12:59:54,127819,11,task-6d1f,,28498647,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Spanish lextale,4,CAB,AB,sp,84,main,main,l6tere,1,response,cross.png,950.1169999999984,933.4210000000021,950.1169999999984,950.1169999999984,933.4210000000021,950.1169999999984,0,0,950.1169999999984,0,0,,Click Response,Response,2,object-19,main,,2,pozo,tick.png,word,word,,,
87,1680037195587,28/03/2023 20:59:55,1680022795587,-4,28/03/2023 12:59:55,127819,11,task-6d1f,,28498647,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Spanish lextale,4,CAB,AB,sp,85,main,main,l6tere,1,response,tick.png,734.9140000119223,733.3390000000072,734.9140000119223,734.9140000119223,733.3390000000072,734.9140000119223,0,0,734.9140000119223,0,0,,Click Response,Response,1,object-18,main,,2,empirador,cross.png,non,non,,,
88,1680037196503,28/03/2023 20:59:56,1680022796503,-4,28/03/2023 12:59:56,127819,11,task-6d1f,,28498647,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Spanish lextale,4,CAB,AB,sp,86,main,main,l6tere,1,response,tick.png,918.175000035757,916.7200000000012,918.175000035757,918.175000035757,916.7200000000012,918.175000035757,1,0,918.175000035757,0,0,,Click Response,Response,1,object-18,main,,2,guante,tick.png,word,word,,,
89,1680037197338,28/03/2023 20:59:57,1680022797338,-4,28/03/2023 12:59:57,127819,11,task-6d1f,,28498647,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Spanish lextale,4,CAB,AB,sp,87,main,main,l6tere,1,response,tick.png,835.6550000238349,834.0879999999888,835.6550000238349,835.6550000238349,834.0879999999888,835.6550000238349,0,0,835.6550000238349,0,0,,Click Response,Response,1,object-18,main,,2,escuto,cross.png,non,non,,,
90,1680037198287,28/03/2023 20:59:58,1680022798287,-4,28/03/2023 12:59:58,127819,11,task-6d1f,,28498647,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Spanish lextale,4,CAB,AB,sp,88,main,main,l6tere,1,response,cross.png,950.867000035767,949.3479999999981,950.867000035767,950.867000035767,949.3479999999981,950.867000035767,0,0,950.867000035767,0,0,,Click Response,Response,2,object-19,main,,2,laúd,tick.png,word,word,,,
91,1680037199287,28/03/2023 20:59:59,1680022799287,-4,28/03/2023 12:59:59,127819,11,task-6d1f,,28498647,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Spanish lextale,4,CAB,AB,sp,89,main,main,l6tere,1,response,tick.png,1001.7190000238479,1000.0610000000015,1001.7190000238479,1001.7190000238479,1000.0610000000015,1001.7190000238479,1,0,1001.7190000238479,0,0,,Click Response,Response,1,object-18,main,,2,barato,tick.png,word,word,,,
92,1680037200237,28/03/2023 21:00:00,1680022800237,-4,28/03/2023 13:00:00,127819,11,task-6d1f,,28498647,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Spanish lextale,4,CAB,AB,sp,90,main,main,l6tere,1,response,cross.png,951.3580000119255,950.0650000000023,951.3580000119255,951.3580000119255,950.0650000000023,951.3580000119255,1,0,951.3580000119255,0,0,,Click Response,Response,2,object-19,main,,2,grodo,cross.png,non,non,,,
93,1680037201063,28/03/2023 21:00:01,1680022801063,-4,28/03/2023 13:00:01,127819,11,task-6d1f,,28498647,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Spanish lextale,4,CAB,AB,sp,91,main,main,l6tere,1,response,tick.png,827.5930000238441,816.7050000000017,827.5930000238441,827.5930000238441,816.7050000000017,827.5930000238441,1,0,827.5930000238441,0,0,,Click Response,Response,1,object-18,main,,2,acantilado,tick.png,word,word,,,
94,1680037201653,28/03/2023 21:00:01,1680022801653,-4,28/03/2023 13:00:01,127819,11,task-6d1f,,28498647,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Spanish lextale,4,CAB,AB,sp,92,main,main,l6tere,1,response,tick.png,600.910000000018,583.7970000000059,600.910000000018,600.910000000018,583.7970000000059,600.910000000018,1,0,600.910000000018,0,0,,Click Response,Response,1,object-18,main,,2,prisa,tick.png,word,word,,,
95,1680037202688,28/03/2023 21:00:02,1680022802688,-4,28/03/2023 13:00:02,127819,11,task-6d1f,,28498647,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Spanish lextale,4,CAB,AB,sp,93,main,main,l6tere,1,response,tick.png,1051.4909999999945,1049.6129999999976,1051.4909999999945,1051.4909999999945,1049.6129999999976,1051.4909999999945,1,0,1051.4909999999945,0,0,,Click Response,Response,1,object-18,main,,2,clavel,tick.png,word,word,,,
96,1680037202692,28/03/2023 21:00:02,1680022802692,-4,28/03/2023 13:00:02,127819,11,task-6d1f,,28498647,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Spanish lextale,4,CAB,AB,sp,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,
1,1680037108435,28/03/2023 20:58:28,1680022708435,-4,28/03/2023 12:58:28,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,
2,1680037120036,28/03/2023 20:58:40,1680022720036,-4,28/03/2023 12:58:40,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,1,instructions,Screen 1,pemmcz,1,continue,,11617.257999999814,11612.749,11617.257999999814,11617.257999999814,11612.749,11617.257999999814,1,0,11617.257999999814,0,0,,Click To Continue,Continue Button,2,object-5,instructions,,,,,,,,,
3,1680037133150,28/03/2023 20:58:53,1680022733150,-4,28/03/2023 12:58:53,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,1,main,main,l6tere,1,response,tick.png,13118.209,13112.225,13118.209,13118.209,13112.225,13118.209,0,0,13118.209,0,0,,Click Response,Response,1,object-18,main,,1,depiste,cross.png,word,filler,,,
4,1680037133799,28/03/2023 20:58:53,1680022733799,-4,28/03/2023 12:58:53,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,2,main,main,l6tere,1,response,tick.png,655.683999999721,649.7839999999997,655.683999999721,655.683999999721,649.7839999999997,655.683999999721,0,0,655.683999999721,0,0,,Click Response,Response,1,object-18,main,,1,sí,cross.png,non,filler,,,
5,1680037135062,28/03/2023 20:58:55,1680022735062,-4,28/03/2023 12:58:55,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,3,main,main,l6tere,1,response,tick.png,1268.2000000000007,1266.2770000000019,1268.2000000000007,1268.2000000000007,1266.2770000000019,1268.2000000000007,0,0,1268.2000000000007,0,0,,Click Response,Response,1,object-18,main,,1,priba,cross.png,non,filler,,,
6,1680037136056,28/03/2023 20:58:56,1680022736056,-4,28/03/2023 12:58:56,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,4,main,main,l6tere,1,response,tick.png,996.7229999998126,982.9599999999991,996.7229999998126,996.7229999998126,982.9599999999991,996.7229999998126,0,0,996.7229999998126,0,0,,Click Response,Response,1,object-18,main,,2,terzo,cross.png,non,non,,,
7,1680037144048,28/03/2023 20:59:04,1680022744048,-4,28/03/2023 12:59:04,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,5,main,main,l6tere,1,response,tick.png,8004.862999999907,7997.285,8004.862999999907,8004.862999999907,7997.285,8004.862999999907,1,0,8004.862999999907,0,0,,Click Response,Response,1,object-18,main,,2,pellizcar,tick.png,word,word,,,
8,1680037146711,28/03/2023 20:59:06,1680022746711,-4,28/03/2023 12:59:06,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,6,main,main,l6tere,1,response,tick.png,2671.278000000093,2665.788999999997,2671.278000000093,2671.278000000093,2665.788999999997,2671.278000000093,1,0,2671.278000000093,0,0,,Click Response,Response,1,object-18,main,,2,pulmones,tick.png,word,word,,,
9,1680037147592,28/03/2023 20:59:07,1680022747592,-4,28/03/2023 12:59:07,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,7,main,main,l6tere,1,response,tick.png,886.5889999997235,883.0350000000035,886.5889999997235,886.5889999997235,883.0350000000035,886.5889999997235,0,0,886.5889999997235,0,0,,Click Response,Response,1,object-18,main,,2,batillón,cross.png,non,non,,,
10,1680037148364,28/03/2023 20:59:08,1680022748364,-4,28/03/2023 12:59:08,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,8,main,main,l6tere,1,response,tick.png,775.6539999998131,766.4490000000005,775.6539999998131,775.6539999998131,766.4490000000005,775.6539999998131,1,0,775.6539999998131,0,0,,Click Response,Response,1,object-18,main,,2,zapato,tick.png,word,word,,,
11,1680037150173,28/03/2023 20:59:10,1680022750173,-4,28/03/2023 12:59:10,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,9,main,main,l6tere,1,response,cross.png,1817.8049999999057,1816.059000000001,1817.8049999999057,1817.8049999999057,1816.059000000001,1817.8049999999057,0,0,1817.8049999999057,0,0,,Click Response,Response,2,object-19,main,,2,tergiversar,tick.png,word,word,,,
12,1680037151013,28/03/2023 20:59:11,1680022751013,-4,28/03/2023 12:59:11,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,10,main,main,l6tere,1,response,tick.png,841.7459999999046,833.0149999999994,841.7459999999046,841.7459999999046,833.0149999999994,841.7459999999046,1,0,841.7459999999046,0,0,,Click Response,Response,1,object-18,main,,2,pésimo,tick.png,word,word,,,
13,1680037151970,28/03/2023 20:59:11,1680022751970,-4,28/03/2023 12:59:11,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,11,main,main,l6tere,1,response,tick.png,966.130999999812,949.7010000000009,966.130999999812,966.130999999812,949.7010000000009,966.130999999812,0,0,966.130999999812,0,0,,Click Response,Response,1,object-18,main,,2,cadeña,cross.png,non,non,,,
14,1680037158173,28/03/2023 20:59:18,1680022758173,-4,28/03/2023 12:59:18,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,12,main,main,l6tere,1,response,tick.png,6219.429999999811,6214.525999999998,6219.429999999811,6219.429999999811,6214.525999999998,6219.429999999811,1,0,6219.429999999811,0,0,,Click Response,Response,1,object-18,main,,2,hacha,tick.png,word,word,,,
15,1680037165205,28/03/2023 20:59:25,1680022765205,-4,28/03/2023 12:59:25,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,13,main,main,l6tere,1,response,tick.png,7036.7040000000925,7030.961000000003,7036.7040000000925,7036.7040000000925,7030.961000000003,7036.7040000000925,0,0,7036.7040000000925,0,0,,Click Response,Response,1,object-18,main,,2,antar,cross.png,non,non,,,
16,1680037167583,28/03/2023 20:59:27,1680022767583,-4,28/03/2023 12:59:27,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,14,main,main,l6tere,1,response,cross.png,2382.561999999998,2365.900999999998,2382.561999999998,2382.561999999998,2365.900999999998,2382.561999999998,0,0,2382.561999999998,0,0,,Click Response,Response,2,object-19,main,,2,cenefa,tick.png,word,word,,,
17,1680037168691,28/03/2023 20:59:28,1680022768691,-4,28/03/2023 12:59:28,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,15,main,main,l6tere,1,response,tick.png,1126.2419999999984,1116.2619999999952,1126.2419999999984,1126.2419999999984,1116.2619999999952,1126.2419999999984,1,0,1126.2419999999984,0,0,,Click Response,Response,1,object-18,main,,2,asesinato,tick.png,word,word,,,
18,1680037169937,28/03/2023 20:59:29,1680022769937,-4,28/03/2023 12:59:29,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,16,main,main,l6tere,1,response,tick.png,1255.779999999817,1249.6430000000037,1255.779999999817,1255.779999999817,1249.6430000000037,1255.779999999817,1,0,1255.779999999817,0,0,,Click Response,Response,1,object-18,main,,2,helar,tick.png,word,word,,,
19,1680037170964,28/03/2023 20:59:30,1680022770964,-4,28/03/2023 12:59:30,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,17,main,main,l6tere,1,response,tick.png,1032.9370000000927,1016.3190000000031,1032.9370000000927,1032.9370000000927,1016.3190000000031,1032.9370000000927,1,0,1032.9370000000927,0,0,,Click Response,Response,1,object-18,main,,2,yunque,tick.png,word,word,,,
20,1680037172420,28/03/2023 20:59:32,1680022772420,-4,28/03/2023 12:59:32,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,18,main,main,l6tere,1,response,tick.png,1472.6180000000895,1466.1649999999936,1472.6180000000895,1472.6180000000895,1466.1649999999936,1472.6180000000895,1,0,1472.6180000000895,0,0,,Click Response,Response,1,object-18,main,,2,regar,tick.png,word,word,,,
21,1680037173530,28/03/2023 20:59:33,1680022773530,-4,28/03/2023 12:59:33,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,19,main,main,l6tere,1,response,tick.png,1116.2770000000164,1099.616000000009,1116.2770000000164,1116.2770000000164,1099.616000000009,1116.2770000000164,0,0,1116.2770000000164,0,0,,Click Response,Response,1,object-18,main,,2,abracer,cross.png,non,non,,,
22,1680037174498,28/03/2023 20:59:34,1680022774498,-4,28/03/2023 12:59:34,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,20,main,main,l6tere,1,response,tick.png,984.7369999999937,983.002999999997,984.7369999999937,984.7369999999937,983.002999999997,984.7369999999937,0,0,984.7369999999937,0,0,,Click Response,Response,1,object-18,main,,2,floroso,cross.png,non,non,,,
23,1680037181671,28/03/2023 20:59:41,1680022781671,-4,28/03/2023 12:59:41,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,21,main,main,l6tere,1,response,tick.png,7174.83400000009,7164.247000000003,7174.83400000009,7174.83400000009,7164.247000000003,7174.83400000009,0,0,7174.83400000009,0,0,,Click Response,Response,1,object-18,main,,2,arsa,cross.png,non,non,,,
24,1680037183719,28/03/2023 20:59:43,1680022783719,-4,28/03/2023 12:59:43,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,22,main,main,l6tere,1,response,cross.png,2058.4869999999937,2049.3369999999995,2058.4869999999937,2058.4869999999937,2049.3369999999995,2058.4869999999937,1,0,2058.4869999999937,0,0,,Click Response,Response,2,object-19,main,,2,brecedad,cross.png,non,non,,,
25,1680037184492,28/03/2023 20:59:44,1680022784492,-4,28/03/2023 12:59:44,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,23,main,main,l6tere,1,response,tick.png,782.8499999997148,766.4170000000013,782.8499999997148,782.8499999997148,766.4170000000013,782.8499999997148,1,0,782.8499999997148,0,0,,Click Response,Response,1,object-18,main,,2,ávido,tick.png,word,word,,,
26,1680037185544,28/03/2023 20:59:45,1680022785544,-4,28/03/2023 12:59:45,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,24,main,main,l6tere,1,response,tick.png,1068.5329999998066,1066.2839999999997,1068.5329999998066,1068.5329999998066,1066.2839999999997,1068.5329999998066,0,0,1068.5329999998066,0,0,,Click Response,Response,1,object-18,main,,2,capillo,cross.png,non,non,,,
27,1680037187009,28/03/2023 20:59:47,1680022787009,-4,28/03/2023 12:59:47,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,25,main,main,l6tere,1,response,cross.png,1466.1940000000031,1449.5329999999958,1466.1940000000031,1466.1940000000031,1449.5329999999958,1466.1940000000031,0,0,1466.1940000000031,0,0,,Click Response,Response,2,object-19,main,,2,lacayo,tick.png,word,word,,,
28,1680037187792,28/03/2023 20:59:47,1680022787792,-4,28/03/2023 12:59:47,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,26,main,main,l6tere,1,response,tick.png,799.6880000000092,783.0270000000019,799.6880000000092,799.6880000000092,783.0270000000019,799.6880000000092,0,0,799.6880000000092,0,0,,Click Response,Response,1,object-18,main,,2,lampera,cross.png,non,non,,,
29,1680037188832,28/03/2023 20:59:48,1680022788832,-4,28/03/2023 12:59:48,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,27,main,main,l6tere,1,response,cross.png,1057.6889999998093,1049.6489999999903,1057.6889999998093,1057.6889999998093,1049.6489999999903,1057.6889999998093,0,0,1057.6889999998093,0,0,,Click Response,Response,2,object-19,main,,2,látigo,tick.png,word,word,,,
30,1680037206720,28/03/2023 21:00:06,1680022806720,-4,28/03/2023 13:00:06,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,28,main,main,l6tere,1,response,tick.png,17895.8400000001,17893.992,17895.8400000001,17895.8400000001,17893.992,17895.8400000001,1,0,17895.8400000001,0,0,,Click Response,Response,1,object-18,main,,2,bisagra,tick.png,word,word,,,
31,1680037207759,28/03/2023 21:00:07,1680022807759,-4,28/03/2023 13:00:07,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,29,main,main,l6tere,1,response,tick.png,1041.0479999998206,1033.0090000000055,1041.0479999998206,1041.0479999998206,1033.0090000000055,1041.0479999998206,1,0,1041.0479999998206,0,0,,Click Response,Response,1,object-18,main,,2,secuestro,tick.png,word,word,,,
32,1680037208707,28/03/2023 21:00:08,1680022808707,-4,28/03/2023 13:00:08,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,30,main,main,l6tere,1,response,tick.png,956.0389999998151,949.6290000000008,956.0389999998151,956.0389999998151,949.6290000000008,956.0389999998151,0,0,956.0389999998151,0,0,,Click Response,Response,1,object-18,main,,2,acutación,cross.png,non,non,,,
33,1680037219663,28/03/2023 21:00:19,1680022819663,-4,28/03/2023 13:00:19,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,31,main,main,l6tere,1,response,tick.png,10961.409999999814,10946.347999999998,10961.409999999814,10961.409999999814,10946.347999999998,10961.409999999814,1,0,10961.409999999814,0,0,,Click Response,Response,1,object-18,main,,2,merodear,tick.png,word,word,,,
34,1680037220345,28/03/2023 21:00:20,1680022820345,-4,28/03/2023 13:00:20,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,32,main,main,l6tere,1,response,tick.png,696.961999999723,683.1199999999953,696.961999999723,696.961999999723,683.1199999999953,696.961999999723,0,0,696.961999999723,0,0,,Click Response,Response,1,object-18,main,,2,decar,cross.png,non,non,,,
35,1680037229216,28/03/2023 21:00:29,1680022829216,-4,28/03/2023 13:00:29,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,33,main,main,l6tere,1,response,tick.png,8885.541999999914,8880.314000000013,8885.541999999914,8885.541999999914,8880.314000000013,8885.541999999914,0,0,8885.541999999914,0,0,,Click Response,Response,1,object-18,main,,2,alardio,cross.png,non,non,,,
36,1680037230149,28/03/2023 21:00:30,1680022830149,-4,28/03/2023 13:00:30,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,34,main,main,l6tere,1,response,tick.png,937.3279999999941,933.0399999999936,937.3279999999941,937.3279999999941,933.0399999999936,937.3279999999941,1,0,937.3279999999941,0,0,,Click Response,Response,1,object-18,main,,2,pandilla,tick.png,word,word,,,
37,1680037231390,28/03/2023 21:00:31,1680022831390,-4,28/03/2023 13:00:31,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,35,main,main,l6tere,1,response,tick.png,1246.2880000000005,1232.8600000000006,1246.2880000000005,1246.2880000000005,1232.8600000000006,1246.2880000000005,0,0,1246.2880000000005,0,0,,Click Response,Response,1,object-18,main,,2,fatacidad,cross.png,non,non,,,
38,1680037232566,28/03/2023 21:00:32,1680022832566,-4,28/03/2023 13:00:32,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,36,main,main,l6tere,1,response,tick.png,1189.4279999999999,1183.0130000000063,1189.4279999999999,1189.4279999999999,1183.0130000000063,1189.4279999999999,0,0,1189.4279999999999,0,0,,Click Response,Response,1,object-18,main,,2,pauca,cross.png,non,non,,,
39,1680037233300,28/03/2023 21:00:33,1680022833300,-4,28/03/2023 13:00:33,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,37,main,main,l6tere,1,response,tick.png,739.5150000000867,733.0869999999995,739.5150000000867,739.5150000000867,733.0869999999995,739.5150000000867,1,0,739.5150000000867,0,0,,Click Response,Response,1,object-18,main,,2,aviso,tick.png,word,word,,,
40,1680037234281,28/03/2023 21:00:34,1680022834281,-4,28/03/2023 13:00:34,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,38,main,main,l6tere,1,response,tick.png,988.3279999999941,982.9409999999916,988.3279999999941,988.3279999999941,982.9409999999916,988.3279999999941,0,0,988.3279999999941,0,0,,Click Response,Response,1,object-18,main,,2,rompido,cross.png,non,non,,,
41,1680037235657,28/03/2023 21:00:35,1680022835657,-4,28/03/2023 13:00:35,127819,11,task-6d1f,,28498662,BLIND,8470276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,Spanish lextale,4,ABC,AB,sp,39,main,main,l6tere,1,response,tick.png,1381.3870000000024,1366.2050000000017,1381.3870000000024,1381.3870000000024,1366.2050000000017,1381.3870000000024,1,0,1381.3870000000024,0,0,,Click Response,Response,1,object-18,main,,2,loro,tick.png,word,word,,,
