"","participant","choice.keys","prompt","correct","opt_a","correct_opt","pre_post","L1"
"1502","5f8a434256536a0fe2e01e78","1","Mis amigos no tienen dinero. Son _______________.","opt_a","amigos pobres",1,"post","Spanish monolingual"
"1503","5f8a434256536a0fe2e01e78","0","Era solo una persona, no dos personas. Era la _______________ .","opt_b","persona misma",1,"pre","Spanish monolingual"
"1504","5f8a434256536a0fe2e01e78","0","El profesor enseña dos cursos que puedes tomar. Hay _______________.","opt_b","opciones varias",1,"pre","Spanish monolingual"
"1505","5f8a434256536a0fe2e01e78","1","No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.","opt_a","chicos fuertes",1,"post","Spanish monolingual"
"1506","5f8a434256536a0fe2e01e78","0","He conocido a ella por muchos años. Es una _______________.","opt_b","amiga vieja",1,"pre","Spanish monolingual"
"1507","5f8a434256536a0fe2e01e78","1","Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos)","opt_a","padres cariñosos",1,"post","Spanish monolingual"
"1508","5f8a434256536a0fe2e01e78","1","Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)","opt_a","padres orgullosos",1,"post","Spanish monolingual"
"1509","5f8a434256536a0fe2e01e78","1","Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)","opt_a","estudiantes estudiosos",1,"post","Spanish monolingual"
"1510","5f8a434256536a0fe2e01e78","1","No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)","opt_b","super-héroes valientes",0,"pre","Spanish monolingual"
"1511","5f8a434256536a0fe2e01e78","1","Ese libro es la edición del año pasado - necesitamos el ________","opt_b","libro nuevo",0,"pre","Spanish monolingual"
"1512","5f8dc5a637ef2911ed0450c0","1","Mis amigos no tienen dinero. Son _______________.","opt_a","amigos pobres",1,"post","Spanish monolingual"
"1513","5f8dc5a637ef2911ed0450c0","1","No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)","opt_b","super-héroes valientes",0,"pre","Spanish monolingual"
"1514","5f8dc5a637ef2911ed0450c0","0","El profesor enseña dos cursos que puedes tomar. Hay _______________.","opt_b","opciones varias",1,"pre","Spanish monolingual"
"1515","5f8dc5a637ef2911ed0450c0","1","Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)","opt_a","estudiantes estudiosos",1,"post","Spanish monolingual"
"1516","5f8dc5a637ef2911ed0450c0","1","Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)","opt_a","padres orgullosos",1,"post","Spanish monolingual"
"1517","5f8dc5a637ef2911ed0450c0","0","Era solo una persona, no dos personas. Era la _______________ .","opt_b","persona misma",1,"pre","Spanish monolingual"
"1518","5f8dc5a637ef2911ed0450c0","1","No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.","opt_a","chicos fuertes",1,"post","Spanish monolingual"
"1519","5f8dc5a637ef2911ed0450c0","1","Ese libro es la edición del año pasado - necesitamos el ________","opt_b","libro nuevo",0,"pre","Spanish monolingual"
"1520","5f8dc5a637ef2911ed0450c0","0","He conocido a ella por muchos años. Es una _______________.","opt_b","amiga vieja",1,"pre","Spanish monolingual"
"1521","5f8dc5a637ef2911ed0450c0","1","Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos)","opt_a","padres cariñosos",1,"post","Spanish monolingual"
"1522","5f99b4a5ceeed80505fe409d","0","No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.","opt_a","chicos fuertes",0,"post","Spanish monolingual"
"1523","5f99b4a5ceeed80505fe409d","0","El profesor enseña dos cursos que puedes tomar. Hay _______________.","opt_b","opciones varias",1,"pre","Spanish monolingual"
"1524","5f99b4a5ceeed80505fe409d","0","Ese libro es la edición del año pasado - necesitamos el ________","opt_b","libro nuevo",1,"pre","Spanish monolingual"
"1525","5f99b4a5ceeed80505fe409d","0","He conocido a ella por muchos años. Es una _______________.","opt_b","amiga vieja",1,"pre","Spanish monolingual"
"1526","5f99b4a5ceeed80505fe409d","1","Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)","opt_a","estudiantes estudiosos",1,"post","Spanish monolingual"
"1527","5f99b4a5ceeed80505fe409d","0","Era solo una persona, no dos personas. Era la _______________ .","opt_b","persona misma",1,"pre","Spanish monolingual"
"1528","5f99b4a5ceeed80505fe409d","1","Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos)","opt_a","padres cariñosos",1,"post","Spanish monolingual"
"1529","5f99b4a5ceeed80505fe409d","1","Mis amigos no tienen dinero. Son _______________.","opt_a","amigos pobres",1,"post","Spanish monolingual"
"1530","5f99b4a5ceeed80505fe409d","1","Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)","opt_a","padres orgullosos",1,"post","Spanish monolingual"
"1531","5f99b4a5ceeed80505fe409d","1","No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)","opt_b","super-héroes valientes",0,"pre","Spanish monolingual"
"1532","5f9a0f1dba641d12282c8e41","1","Mis amigos no tienen dinero. Son _______________.","opt_a","amigos pobres",1,"post","Spanish monolingual"
"1533","5f9a0f1dba641d12282c8e41","1","Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)","opt_a","padres orgullosos",1,"post","Spanish monolingual"
"1534","5f9a0f1dba641d12282c8e41","1","Ese libro es la edición del año pasado - necesitamos el ________","opt_b","libro nuevo",0,"pre","Spanish monolingual"
"1535","5f9a0f1dba641d12282c8e41","1","He conocido a ella por muchos años. Es una _______________.","opt_b","amiga vieja",0,"pre","Spanish monolingual"
"1536","5f9a0f1dba641d12282c8e41","0","No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.","opt_a","chicos fuertes",0,"post","Spanish monolingual"
"1537","5f9a0f1dba641d12282c8e41","0","El profesor enseña dos cursos que puedes tomar. Hay _______________.","opt_b","opciones varias",1,"pre","Spanish monolingual"
"1538","5f9a0f1dba641d12282c8e41","0","Era solo una persona, no dos personas. Era la _______________ .","opt_b","persona misma",1,"pre","Spanish monolingual"
"1539","5f9a0f1dba641d12282c8e41","1","Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)","opt_a","estudiantes estudiosos",1,"post","Spanish monolingual"
"1540","5f9a0f1dba641d12282c8e41","1","No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)","opt_b","super-héroes valientes",0,"pre","Spanish monolingual"
"1541","5f9a0f1dba641d12282c8e41","1","Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos)","opt_a","padres cariñosos",1,"post","Spanish monolingual"
"1542","5f9baf2a2613ea3ea295875b","0","He conocido a ella por muchos años. Es una _______________.","opt_b","amiga vieja",1,"pre","Spanish monolingual"
"1543","5f9baf2a2613ea3ea295875b","1","Era solo una persona, no dos personas. Era la _______________ .","opt_b","persona misma",0,"pre","Spanish monolingual"
"1544","5f9baf2a2613ea3ea295875b","1","Ese libro es la edición del año pasado - necesitamos el ________","opt_b","libro nuevo",0,"pre","Spanish monolingual"
"1545","5f9baf2a2613ea3ea295875b","1","No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.","opt_a","chicos fuertes",1,"post","Spanish monolingual"
"1546","5f9baf2a2613ea3ea295875b","0","El profesor enseña dos cursos que puedes tomar. Hay _______________.","opt_b","opciones varias",1,"pre","Spanish monolingual"
"1547","5f9baf2a2613ea3ea295875b","0","No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)","opt_b","super-héroes valientes",1,"pre","Spanish monolingual"
"1548","5f9baf2a2613ea3ea295875b","1","Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)","opt_a","estudiantes estudiosos",1,"post","Spanish monolingual"
"1549","5f9baf2a2613ea3ea295875b","1","Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)","opt_a","padres orgullosos",1,"post","Spanish monolingual"
"1550","5f9baf2a2613ea3ea295875b","1","Mis amigos no tienen dinero. Son _______________.","opt_a","amigos pobres",1,"post","Spanish monolingual"
"1551","5f9baf2a2613ea3ea295875b","1","Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos)","opt_a","padres cariñosos",1,"post","Spanish monolingual"
"1552","5fa318d8cbda73497645e374","0","El profesor enseña dos cursos que puedes tomar. Hay _______________.","opt_b","opciones varias",1,"pre","Spanish monolingual"
"1553","5fa318d8cbda73497645e374","1","Ese libro es la edición del año pasado - necesitamos el ________","opt_b","libro nuevo",0,"pre","Spanish monolingual"
"1554","5fa318d8cbda73497645e374","1","No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.","opt_a","chicos fuertes",1,"post","Spanish monolingual"
"1555","5fa318d8cbda73497645e374","1","Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos)","opt_a","padres cariñosos",1,"post","Spanish monolingual"
"1556","5fa318d8cbda73497645e374","0","No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)","opt_b","super-héroes valientes",1,"pre","Spanish monolingual"
"1557","5fa318d8cbda73497645e374","1","Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)","opt_a","padres orgullosos",1,"post","Spanish monolingual"
"1558","5fa318d8cbda73497645e374","0","He conocido a ella por muchos años. Es una _______________.","opt_b","amiga vieja",1,"pre","Spanish monolingual"
"1559","5fa318d8cbda73497645e374","0","Era solo una persona, no dos personas. Era la _______________ .","opt_b","persona misma",1,"pre","Spanish monolingual"
"1560","5fa318d8cbda73497645e374","1","Mis amigos no tienen dinero. Son _______________.","opt_a","amigos pobres",1,"post","Spanish monolingual"
"1561","5fa318d8cbda73497645e374","1","Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)","opt_a","estudiantes estudiosos",1,"post","Spanish monolingual"
"1562","5fb8706de225255a48011f08","1","He conocido a ella por muchos años. Es una _______________.","opt_b","amiga vieja",0,"pre","Spanish monolingual"
"1563","5fb8706de225255a48011f08","1","Mis amigos no tienen dinero. Son _______________.","opt_a","amigos pobres",1,"post","Spanish monolingual"
"1564","5fb8706de225255a48011f08","0","Era solo una persona, no dos personas. Era la _______________ .","opt_b","persona misma",1,"pre","Spanish monolingual"
"1565","5fb8706de225255a48011f08","1","Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos)","opt_a","padres cariñosos",1,"post","Spanish monolingual"
"1566","5fb8706de225255a48011f08","1","No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)","opt_b","super-héroes valientes",0,"pre","Spanish monolingual"
"1567","5fb8706de225255a48011f08","1","Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)","opt_a","estudiantes estudiosos",1,"post","Spanish monolingual"
"1568","5fb8706de225255a48011f08","0","Ese libro es la edición del año pasado - necesitamos el ________","opt_b","libro nuevo",1,"pre","Spanish monolingual"
"1569","5fb8706de225255a48011f08","1","No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.","opt_a","chicos fuertes",1,"post","Spanish monolingual"
"1570","5fb8706de225255a48011f08","0","Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)","opt_a","padres orgullosos",0,"post","Spanish monolingual"
"1571","5fb8706de225255a48011f08","0","El profesor enseña dos cursos que puedes tomar. Hay _______________.","opt_b","opciones varias",1,"pre","Spanish monolingual"
"1572","5fc8088906bd7a10c6eced41","0","Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)","opt_a","padres orgullosos",0,"post","Spanish monolingual"
"1573","5fc8088906bd7a10c6eced41","1","Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)","opt_a","estudiantes estudiosos",1,"post","Spanish monolingual"
"1574","5fc8088906bd7a10c6eced41","1","Mis amigos no tienen dinero. Son _______________.","opt_a","amigos pobres",1,"post","Spanish monolingual"
"1575","5fc8088906bd7a10c6eced41","0","Era solo una persona, no dos personas. Era la _______________ .","opt_b","persona misma",1,"pre","Spanish monolingual"
"1576","5fc8088906bd7a10c6eced41","1","No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.","opt_a","chicos fuertes",1,"post","Spanish monolingual"
"1577","5fc8088906bd7a10c6eced41","0","Ese libro es la edición del año pasado - necesitamos el ________","opt_b","libro nuevo",1,"pre","Spanish monolingual"
"1578","5fc8088906bd7a10c6eced41","0","El profesor enseña dos cursos que puedes tomar. Hay _______________.","opt_b","opciones varias",1,"pre","Spanish monolingual"
"1579","5fc8088906bd7a10c6eced41","1","Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos)","opt_a","padres cariñosos",1,"post","Spanish monolingual"
"1580","5fc8088906bd7a10c6eced41","1","No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)","opt_b","super-héroes valientes",0,"pre","Spanish monolingual"
"1581","5fc8088906bd7a10c6eced41","0","He conocido a ella por muchos años. Es una _______________.","opt_b","amiga vieja",1,"pre","Spanish monolingual"
"1582","5fd97d5b40332e276ea58209","1","Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)","opt_a","padres orgullosos",1,"post","Spanish monolingual"
"1583","5fd97d5b40332e276ea58209","0","El profesor enseña dos cursos que puedes tomar. Hay _______________.","opt_b","opciones varias",1,"pre","Spanish monolingual"
"1584","5fd97d5b40332e276ea58209","1","No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.","opt_a","chicos fuertes",1,"post","Spanish monolingual"
"1585","5fd97d5b40332e276ea58209","1","Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos)","opt_a","padres cariñosos",1,"post","Spanish monolingual"
"1586","5fd97d5b40332e276ea58209","0","He conocido a ella por muchos años. Es una _______________.","opt_b","amiga vieja",1,"pre","Spanish monolingual"
"1587","5fd97d5b40332e276ea58209","1","Mis amigos no tienen dinero. Son _______________.","opt_a","amigos pobres",1,"post","Spanish monolingual"
"1588","5fd97d5b40332e276ea58209","1","Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)","opt_a","estudiantes estudiosos",1,"post","Spanish monolingual"
"1589","5fd97d5b40332e276ea58209","1","Ese libro es la edición del año pasado - necesitamos el ________","opt_b","libro nuevo",0,"pre","Spanish monolingual"
"1590","5fd97d5b40332e276ea58209","0","Era solo una persona, no dos personas. Era la _______________ .","opt_b","persona misma",1,"pre","Spanish monolingual"
"1591","5fd97d5b40332e276ea58209","1","No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)","opt_b","super-héroes valientes",0,"pre","Spanish monolingual"
"1592","602db4df64a0348843535f2e","0","He conocido a ella por muchos años. Es una _______________.","opt_b","amiga vieja",1,"pre","Spanish monolingual"
"1593","602db4df64a0348843535f2e","0","El profesor enseña dos cursos que puedes tomar. Hay _______________.","opt_b","opciones varias",1,"pre","Spanish monolingual"
"1594","602db4df64a0348843535f2e","1","Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)","opt_a","estudiantes estudiosos",1,"post","Spanish monolingual"
"1595","602db4df64a0348843535f2e","1","Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)","opt_a","padres orgullosos",1,"post","Spanish monolingual"
"1596","602db4df64a0348843535f2e","1","Ese libro es la edición del año pasado - necesitamos el ________","opt_b","libro nuevo",0,"pre","Spanish monolingual"
"1597","602db4df64a0348843535f2e","1","Mis amigos no tienen dinero. Son _______________.","opt_a","amigos pobres",1,"post","Spanish monolingual"
"1598","602db4df64a0348843535f2e","1","Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos)","opt_a","padres cariñosos",1,"post","Spanish monolingual"
"1599","602db4df64a0348843535f2e","0","No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.","opt_a","chicos fuertes",0,"post","Spanish monolingual"
"1600","602db4df64a0348843535f2e","0","Era solo una persona, no dos personas. Era la _______________ .","opt_b","persona misma",1,"pre","Spanish monolingual"
"1601","602db4df64a0348843535f2e","1","No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)","opt_b","super-héroes valientes",0,"pre","Spanish monolingual"
"1602","603597c8638e6a6e2c4e6179","0","He conocido a ella por muchos años. Es una _______________.","opt_b","amiga vieja",1,"pre","Spanish monolingual"
"1603","603597c8638e6a6e2c4e6179","1","Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)","opt_a","padres orgullosos",1,"post","Spanish monolingual"
"1604","603597c8638e6a6e2c4e6179","1","Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)","opt_a","estudiantes estudiosos",1,"post","Spanish monolingual"
"1605","603597c8638e6a6e2c4e6179","0","No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)","opt_b","super-héroes valientes",1,"pre","Spanish monolingual"
"1606","603597c8638e6a6e2c4e6179","1","Mis amigos no tienen dinero. Son _______________.","opt_a","amigos pobres",1,"post","Spanish monolingual"
"1607","603597c8638e6a6e2c4e6179","1","No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.","opt_a","chicos fuertes",1,"post","Spanish monolingual"
"1608","603597c8638e6a6e2c4e6179","0","Ese libro es la edición del año pasado - necesitamos el ________","opt_b","libro nuevo",1,"pre","Spanish monolingual"
"1609","603597c8638e6a6e2c4e6179","0","El profesor enseña dos cursos que puedes tomar. Hay _______________.","opt_b","opciones varias",1,"pre","Spanish monolingual"
"1610","603597c8638e6a6e2c4e6179","0","Era solo una persona, no dos personas. Era la _______________ .","opt_b","persona misma",1,"pre","Spanish monolingual"
"1611","603597c8638e6a6e2c4e6179","1","Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos)","opt_a","padres cariñosos",1,"post","Spanish monolingual"
"1612","608cb0a296edf98856631e8f","1","Mis amigos no tienen dinero. Son _______________.","opt_a","amigos pobres",1,"post","Spanish monolingual"
"1613","608cb0a296edf98856631e8f","0","El profesor enseña dos cursos que puedes tomar. Hay _______________.","opt_b","opciones varias",1,"pre","Spanish monolingual"
"1614","608cb0a296edf98856631e8f","1","Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)","opt_a","estudiantes estudiosos",1,"post","Spanish monolingual"
"1615","608cb0a296edf98856631e8f","1","No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.","opt_a","chicos fuertes",1,"post","Spanish monolingual"
"1616","608cb0a296edf98856631e8f","1","Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos)","opt_a","padres cariñosos",1,"post","Spanish monolingual"
"1617","608cb0a296edf98856631e8f","0","Era solo una persona, no dos personas. Era la _______________ .","opt_b","persona misma",1,"pre","Spanish monolingual"
"1618","608cb0a296edf98856631e8f","1","No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)","opt_b","super-héroes valientes",0,"pre","Spanish monolingual"
"1619","608cb0a296edf98856631e8f","0","He conocido a ella por muchos años. Es una _______________.","opt_b","amiga vieja",1,"pre","Spanish monolingual"
"1620","608cb0a296edf98856631e8f","1","Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)","opt_a","padres orgullosos",1,"post","Spanish monolingual"
"1621","608cb0a296edf98856631e8f","1","Ese libro es la edición del año pasado - necesitamos el ________","opt_b","libro nuevo",0,"pre","Spanish monolingual"
"1622","60a40dff42b126e6862a6257","1","Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos)","opt_a","padres cariñosos",1,"post","Spanish monolingual"
"1623","60a40dff42b126e6862a6257","1","Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)","opt_a","estudiantes estudiosos",1,"post","Spanish monolingual"
"1624","60a40dff42b126e6862a6257","1","No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)","opt_b","super-héroes valientes",0,"pre","Spanish monolingual"
"1625","60a40dff42b126e6862a6257","1","Mis amigos no tienen dinero. Son _______________.","opt_a","amigos pobres",1,"post","Spanish monolingual"
"1626","60a40dff42b126e6862a6257","1","Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)","opt_a","padres orgullosos",1,"post","Spanish monolingual"
"1627","60a40dff42b126e6862a6257","0","El profesor enseña dos cursos que puedes tomar. Hay _______________.","opt_b","opciones varias",1,"pre","Spanish monolingual"
"1628","60a40dff42b126e6862a6257","1","No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.","opt_a","chicos fuertes",1,"post","Spanish monolingual"
"1629","60a40dff42b126e6862a6257","0","Era solo una persona, no dos personas. Era la _______________ .","opt_b","persona misma",1,"pre","Spanish monolingual"
"1630","60a40dff42b126e6862a6257","0","He conocido a ella por muchos años. Es una _______________.","opt_b","amiga vieja",1,"pre","Spanish monolingual"
"1631","60a40dff42b126e6862a6257","1","Ese libro es la edición del año pasado - necesitamos el ________","opt_b","libro nuevo",0,"pre","Spanish monolingual"
"1632","60bd4b684ae7e5aa8b9178fc","1","No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.","opt_a","chicos fuertes",1,"post","Spanish monolingual"
"1633","60bd4b684ae7e5aa8b9178fc","1","Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)","opt_a","estudiantes estudiosos",1,"post","Spanish monolingual"
"1634","60bd4b684ae7e5aa8b9178fc","1","Ese libro es la edición del año pasado - necesitamos el ________","opt_b","libro nuevo",0,"pre","Spanish monolingual"
"1635","60bd4b684ae7e5aa8b9178fc","0","He conocido a ella por muchos años. Es una _______________.","opt_b","amiga vieja",1,"pre","Spanish monolingual"
"1636","60bd4b684ae7e5aa8b9178fc","0","Era solo una persona, no dos personas. Era la _______________ .","opt_b","persona misma",1,"pre","Spanish monolingual"
"1637","60bd4b684ae7e5aa8b9178fc","1","Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos)","opt_a","padres cariñosos",1,"post","Spanish monolingual"
"1638","60bd4b684ae7e5aa8b9178fc","1","Mis amigos no tienen dinero. Son _______________.","opt_a","amigos pobres",1,"post","Spanish monolingual"
"1639","60bd4b684ae7e5aa8b9178fc","0","El profesor enseña dos cursos que puedes tomar. Hay _______________.","opt_b","opciones varias",1,"pre","Spanish monolingual"
"1640","60bd4b684ae7e5aa8b9178fc","1","Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)","opt_a","padres orgullosos",1,"post","Spanish monolingual"
"1641","60bd4b684ae7e5aa8b9178fc","0","No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)","opt_b","super-héroes valientes",1,"pre","Spanish monolingual"
"1642","60be4d9e7f4d10be1c1b2cc7","1","Ese libro es la edición del año pasado - necesitamos el ________","opt_b","libro nuevo",0,"pre","Spanish monolingual"
"1643","60be4d9e7f4d10be1c1b2cc7","1","Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos)","opt_a","padres cariñosos",1,"post","Spanish monolingual"
"1644","60be4d9e7f4d10be1c1b2cc7","1","Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)","opt_a","padres orgullosos",1,"post","Spanish monolingual"
"1645","60be4d9e7f4d10be1c1b2cc7","0","He conocido a ella por muchos años. Es una _______________.","opt_b","amiga vieja",1,"pre","Spanish monolingual"
"1646","60be4d9e7f4d10be1c1b2cc7","0","No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)","opt_b","super-héroes valientes",1,"pre","Spanish monolingual"
"1647","60be4d9e7f4d10be1c1b2cc7","1","Mis amigos no tienen dinero. Son _______________.","opt_a","amigos pobres",1,"post","Spanish monolingual"
"1648","60be4d9e7f4d10be1c1b2cc7","1","Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)","opt_a","estudiantes estudiosos",1,"post","Spanish monolingual"
"1649","60be4d9e7f4d10be1c1b2cc7","1","No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.","opt_a","chicos fuertes",1,"post","Spanish monolingual"
"1650","60be4d9e7f4d10be1c1b2cc7","0","Era solo una persona, no dos personas. Era la _______________ .","opt_b","persona misma",1,"pre","Spanish monolingual"
