port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,5c3879f33c4f7e00011f7ed8,001,2022-09-19_19h18.47.959,rothman_exp,2022.2.3,Win32,60.0240096,1,10.59,0,9,9,0,1,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada. (valente)",super-heróis valentes,valentes super-heróis,opt_b,,,,,,,,,,,
,,5c3879f33c4f7e00011f7ed8,001,2022-09-19_19h18.47.959,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,,,,,space,2.032,,,,,,,,,
,,5c3879f33c4f7e00011f7ed8,001,2022-09-19_19h18.47.959,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,As grandes obras são impressionantes.,Os trabalhos não são pequenos.,Os trabalhos são ótimos.,opt_b,,,0,5.01,0,0,0,2,1,,
,,5c3879f33c4f7e00011f7ed8,001,2022-09-19_19h18.47.959,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,"Naquela casa, mora um homem sozinho.",Apenas um homem mora em casa.,O homem se sente sozinho.,opt_a,,,1,9.198,0,1,1,7,1,,
,,5c3879f33c4f7e00011f7ed8,001,2022-09-19_19h18.47.959,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Seus pais falam uma rara língua.,Eles falam uma linguagem estranha.,Eles falam um idioma que muito poucas pessoas falam.,opt_b,,,0,8.388,0,2,2,3,1,,
,,5c3879f33c4f7e00011f7ed8,001,2022-09-19_19h18.47.959,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,O próprio presidente conversou com a classe.,"O presidente, e não outra pessoa, conversou com a classe.",O presidente que já havia falado com a classe.,opt_a,,,1,12.397,0,3,3,9,1,,
,,5c3879f33c4f7e00011f7ed8,001,2022-09-19_19h18.47.959,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Meu amigo velho vem comer conosco,Meu amigo é meu amigo há muitos anos,Meu amigo não é jovem.,opt_b,,,1,7.212,0,4,4,1,1,,
,,5c3879f33c4f7e00011f7ed8,001,2022-09-19_19h18.47.959,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Mariela é uma velha amiga de Florence.,Muitos anos atrás eles são amigos.,Mariela é velha.,opt_a,,,1,6.081,0,5,5,8,1,,
,,5c3879f33c4f7e00011f7ed8,001,2022-09-19_19h18.47.959,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Santiago comprou um novo computador.,O computador era 100% novo.,Comprei outro computador.,opt_a,,,0,4.915,0,6,6,5,1,,
,,5c3879f33c4f7e00011f7ed8,001,2022-09-19_19h18.47.959,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Marta é a pessoa única de quem falei.,"Não há ninguém (tão especial) quanto Marta, que eu te disse.","Não contei a você sobre mais ninguém, além de Marta.",opt_b,,,0,10.871,0,7,7,4,1,,
,,5c3879f33c4f7e00011f7ed8,001,2022-09-19_19h18.47.959,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Minha avó tem duas lâmpadas antigas na sala.,Ele tem duas lâmpadas velhas na sala.,Possui dois Lumpears na sala de estar que as relíquias.,opt_a,,,1,5.202,0,8,8,6,1,,
,,5c3879f33c4f7e00011f7ed8,001,2022-09-19_19h18.47.959,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,A pintura grande é muito cara.,A pintura é impressionante e custa muito dinheiro,A pintura é enorme e custa muito dinheiro,opt_b,,,1,11.553,0,9,9,0,1,,
,,5c3879f33c4f7e00011f7ed8,001,2022-09-19_19h18.47.959,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,space,2.867
