Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
2,1680040029909,28/03/2023 21:47:09,1680022029909,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,,continue,,,,,screen,0,screen
3,1680040029916,28/03/2023 21:47:09,1680022029916,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,value,English,,English|Spanish|Portuguese,Multiple Choice,1,object-2
4,1680040029917,28/03/2023 21:47:09,1680022029917,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,quantised,1,,English|Spanish|Portuguese,Multiple Choice,1,object-2
5,1680040029918,28/03/2023 21:47:09,1680022029918,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,value,Yes,,Yes|No,Multiple Choice,2,object-3
6,1680040029918,28/03/2023 21:47:09,1680022029918,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,quantised,1,,Yes|No,Multiple Choice,2,object-3
7,1680040029919,28/03/2023 21:47:09,1680022029919,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,value,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
8,1680040029920,28/03/2023 21:47:09,1680022029920,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,2,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
9,1680040029920,28/03/2023 21:47:09,1680022029920,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
10,1680040029921,28/03/2023 21:47:09,1680022029921,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
11,1680040029922,28/03/2023 21:47:09,1680022029922,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
12,1680040029923,28/03/2023 21:47:09,1680022029923,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
13,1680040029924,28/03/2023 21:47:09,1680022029924,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,What is your prolific id?,action,value,5bcc60b95c2b810001dc68e2,,,Text Input,6,object-7
14,1680040029926,28/03/2023 21:47:09,1680022029926,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,value,Yes,,Yes|No,Multiple Choice,2,object-3
15,1680040029927,28/03/2023 21:47:09,1680022029927,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,quantised,1,,Yes|No,Multiple Choice,2,object-3
16,1680040029927,28/03/2023 21:47:09,1680022029927,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,value,English,,English|Spanish|Portuguese,Multiple Choice,1,object-2
17,1680040029928,28/03/2023 21:47:09,1680022029928,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,quantised,1,,English|Spanish|Portuguese,Multiple Choice,1,object-2
18,1680040029930,28/03/2023 21:47:09,1680022029930,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,value,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
19,1680040029930,28/03/2023 21:47:09,1680022029930,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,2,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
20,1680040029932,28/03/2023 21:47:09,1680022029932,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
21,1680040029933,28/03/2023 21:47:09,1680022029933,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
22,1680040029934,28/03/2023 21:47:09,1680022029934,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
23,1680040029934,28/03/2023 21:47:09,1680022029934,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
24,1680040029935,28/03/2023 21:47:09,1680022029935,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,Page 1,mowvol,1,What is your prolific id?,response,value,5bcc60b95c2b810001dc68e2,,,Text Input,6,object-7
25,1680040029936,28/03/2023 21:47:09,1680022029936,-5,28/03/2023 11:47:09,127819,11,questionnaire-zbjj,,28498239,BLIND,8470200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x625,,Questionnaire,3,BAC,BA,,,,,,,END,,,,,
1,1680047257003,28/03/2023 23:47:37,1680022057003,-7,28/03/2023 09:47:37,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,,,,,,,BEGIN,,,,,
2,1680047295675,28/03/2023 23:48:15,1680022095675,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,,continue,,,,,screen,0,screen
3,1680047295677,28/03/2023 23:48:15,1680022095677,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,value,Portuguese,,English|Spanish|Portuguese,Multiple Choice,1,object-2
4,1680047295678,28/03/2023 23:48:15,1680022095678,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,quantised,3,,English|Spanish|Portuguese,Multiple Choice,1,object-2
5,1680047295678,28/03/2023 23:48:15,1680022095678,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,value,Yes,,Yes|No,Multiple Choice,2,object-3
6,1680047295678,28/03/2023 23:48:15,1680022095678,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,quantised,1,,Yes|No,Multiple Choice,2,object-3
7,1680047295678,28/03/2023 23:48:15,1680022095678,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,value,5,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
8,1680047295679,28/03/2023 23:48:15,1680022095679,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,6,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
9,1680047295679,28/03/2023 23:48:15,1680022095679,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
10,1680047295679,28/03/2023 23:48:15,1680022095679,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
11,1680047295679,28/03/2023 23:48:15,1680022095679,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,value,0,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
12,1680047295680,28/03/2023 23:48:15,1680022095680,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
13,1680047295680,28/03/2023 23:48:15,1680022095680,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,What is your prolific id?,action,value,63f79db8834f30734d8c9893,,,Text Input,6,object-7
14,1680047295682,28/03/2023 23:48:15,1680022095682,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,value,Portuguese,,English|Spanish|Portuguese,Multiple Choice,1,object-2
15,1680047295682,28/03/2023 23:48:15,1680022095682,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,quantised,3,,English|Spanish|Portuguese,Multiple Choice,1,object-2
16,1680047295682,28/03/2023 23:48:15,1680022095682,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,value,Yes,,Yes|No,Multiple Choice,2,object-3
17,1680047295683,28/03/2023 23:48:15,1680022095683,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,quantised,1,,Yes|No,Multiple Choice,2,object-3
18,1680047295683,28/03/2023 23:48:15,1680022095683,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,value,5,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
19,1680047295683,28/03/2023 23:48:15,1680022095683,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,6,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
20,1680047295684,28/03/2023 23:48:15,1680022095684,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
21,1680047295684,28/03/2023 23:48:15,1680022095684,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
22,1680047295685,28/03/2023 23:48:15,1680022095685,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,value,0,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
23,1680047295685,28/03/2023 23:48:15,1680022095685,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
24,1680047295686,28/03/2023 23:48:15,1680022095686,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,Page 1,mowvol,1,What is your prolific id?,response,value,63f79db8834f30734d8c9893,,,Text Input,6,object-7
25,1680047295686,28/03/2023 23:48:15,1680022095686,-7,28/03/2023 09:48:15,127819,11,questionnaire-zbjj,,28498292,BLIND,8470211,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1432x710,,Questionnaire,3,BCA,AB,,,,,,,END,,,,,
1,1680036829819,28/03/2023 20:53:49,1680022429819,-4,28/03/2023 12:53:49,127819,11,questionnaire-zbjj,,28498505,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Questionnaire,3,CAB,AB,,,,,,,BEGIN,,,,,
2,1680036859557,28/03/2023 20:54:19,1680022459557,-4,28/03/2023 12:54:19,127819,11,questionnaire-zbjj,,28498505,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,,continue,,,,,screen,0,screen
3,1680036859558,28/03/2023 20:54:19,1680022459558,-4,28/03/2023 12:54:19,127819,11,questionnaire-zbjj,,28498505,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,value,English,,English|Spanish|Portuguese,Multiple Choice,1,object-2
4,1680036859558,28/03/2023 20:54:19,1680022459558,-4,28/03/2023 12:54:19,127819,11,questionnaire-zbjj,,28498505,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,quantised,1,,English|Spanish|Portuguese,Multiple Choice,1,object-2
5,1680036859558,28/03/2023 20:54:19,1680022459558,-4,28/03/2023 12:54:19,127819,11,questionnaire-zbjj,,28498505,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,value,Yes,,Yes|No,Multiple Choice,2,object-3
6,1680036859558,28/03/2023 20:54:19,1680022459558,-4,28/03/2023 12:54:19,127819,11,questionnaire-zbjj,,28498505,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,quantised,1,,Yes|No,Multiple Choice,2,object-3
7,1680036859558,28/03/2023 20:54:19,1680022459558,-4,28/03/2023 12:54:19,127819,11,questionnaire-zbjj,,28498505,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,value,0,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
8,1680036859558,28/03/2023 20:54:19,1680022459558,-4,28/03/2023 12:54:19,127819,11,questionnaire-zbjj,,28498505,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
9,1680036859558,28/03/2023 20:54:19,1680022459558,-4,28/03/2023 12:54:19,127819,11,questionnaire-zbjj,,28498505,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
10,1680036859558,28/03/2023 20:54:19,1680022459558,-4,28/03/2023 12:54:19,127819,11,questionnaire-zbjj,,28498505,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
11,1680036859558,28/03/2023 20:54:19,1680022459558,-4,28/03/2023 12:54:19,127819,11,questionnaire-zbjj,,28498505,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
12,1680036859558,28/03/2023 20:54:19,1680022459558,-4,28/03/2023 12:54:19,127819,11,questionnaire-zbjj,,28498505,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
13,1680036859559,28/03/2023 20:54:19,1680022459559,-4,28/03/2023 12:54:19,127819,11,questionnaire-zbjj,,28498505,BLIND,8470256,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2048x1057,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,What is your prolific id?,action,value,5fcbe82a12a0c80009d6e9cf,,,Text Input,6,object-7
