Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: item,Spreadsheet: ANSWER,Spreadsheet: targetresponse,Spreadsheet: type,Manipulation: Spreadsheet,Store: Accuracy,Store: incorrect
22,1680039348832,28/03/2023 21:35:48,1680024948832,-4,28/03/2023 13:35:48,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,20,main,main,l6tere,1,response,cross.png,2149,2148,2149,2149,2148,2149,0,0,2149,0,0,,Click Response,Response,2,object-19,main,,2,espólio,tick.png,word,word,,,
23,1680039355104,28/03/2023 21:35:55,1680024955104,-4,28/03/2023 13:35:55,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,21,main,main,l6tere,1,response,cross.png,6273,6268,6273,6273,6268,6273,1,0,6273,0,0,,Click Response,Response,2,object-19,main,,2,sonila,cross.png,non,non,,,
24,1680039361622,28/03/2023 21:36:01,1680024961622,-4,28/03/2023 13:36:01,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,22,main,main,l6tere,1,response,cross.png,6523,6513,6523,6523,6513,6523,1,0,6523,0,0,,Click Response,Response,2,object-19,main,,2,vinhala,cross.png,non,non,,,
25,1680039362881,28/03/2023 21:36:02,1680024962881,-4,28/03/2023 13:36:02,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,23,main,main,l6tere,1,response,tick.png,1268,1266,1268,1268,1266,1268,1,0,1268,0,0,,Click Response,Response,1,object-18,main,,2,loucura,tick.png,word,word,,,
26,1680039368454,28/03/2023 21:36:08,1680024968454,-4,28/03/2023 13:36:08,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,24,main,main,l6tere,1,response,tick.png,5576,5566,5576,5576,5566,5576,1,0,5576,0,0,,Click Response,Response,1,object-18,main,,2,grato,tick.png,word,word,,,
27,1680039369687,28/03/2023 21:36:09,1680024969687,-4,28/03/2023 13:36:09,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,25,main,main,l6tere,1,response,tick.png,1243,1234,1243,1243,1234,1243,1,0,1243,0,0,,Click Response,Response,1,object-18,main,,2,cadente,tick.png,word,word,,,
28,1680039374402,28/03/2023 21:36:14,1680024974402,-4,28/03/2023 13:36:14,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,26,main,main,l6tere,1,response,tick.png,4724,4710,4724,4724,4710,4724,1,0,4724,0,0,,Click Response,Response,1,object-18,main,,2,avesso,tick.png,word,word,,,
29,1680039375376,28/03/2023 21:36:15,1680024975376,-4,28/03/2023 13:36:15,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,27,main,main,l6tere,1,response,tick.png,987,986,987,987,986,987,1,0,987,0,0,,Click Response,Response,1,object-18,main,,2,descarga,tick.png,word,word,,,
30,1680039381246,28/03/2023 21:36:21,1680024981246,-4,28/03/2023 13:36:21,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,28,main,main,l6tere,1,response,tick.png,5872,5867,5872,5872,5867,5872,0,0,5872,0,0,,Click Response,Response,1,object-18,main,,2,durarma,cross.png,non,non,,,
31,1680039389724,28/03/2023 21:36:29,1680024989724,-4,28/03/2023 13:36:29,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,29,main,main,l6tere,1,response,tick.png,8481.999999999985,8468,8481.999999999985,8481.999999999985,8468,8481.999999999985,1,0,8481.999999999985,0,0,,Click Response,Response,1,object-18,main,,2,retruque,tick.png,word,word,,,
32,1680039390709,28/03/2023 21:36:30,1680024990709,-4,28/03/2023 13:36:30,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,30,main,main,l6tere,1,response,tick.png,999,984,999,999,984,999,1,0,999,0,0,,Click Response,Response,1,object-18,main,,2,cicatriz,tick.png,word,word,,,
33,1680039392467,28/03/2023 21:36:32,1680024992467,-4,28/03/2023 13:36:32,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,31,main,main,l6tere,1,response,cross.png,1773,1767,1773,1773,1767,1773,1,0,1773,0,0,,Click Response,Response,2,object-19,main,,2,golabo,cross.png,non,non,,,
34,1680039393709,28/03/2023 21:36:33,1680024993709,-4,28/03/2023 13:36:33,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,32,main,main,l6tere,1,response,tick.png,1248,1234,1248,1248,1234,1248,1,0,1248,0,0,,Click Response,Response,1,object-18,main,,2,evidência,tick.png,word,word,,,
35,1680039394979,28/03/2023 21:36:34,1680024994979,-4,28/03/2023 13:36:34,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,33,main,main,l6tere,1,response,tick.png,1285,1283,1285,1285,1283,1285,1,0,1285,0,0,,Click Response,Response,1,object-18,main,,2,retórica,tick.png,word,word,,,
36,1680039396086,28/03/2023 21:36:36,1680024996086,-4,28/03/2023 13:36:36,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,34,main,main,l6tere,1,response,tick.png,1108,1100,1108,1108,1100,1108,1,0,1108,0,0,,Click Response,Response,1,object-18,main,,2,remoto,tick.png,word,word,,,
37,1680039401430,28/03/2023 21:36:41,1680025001430,-4,28/03/2023 13:36:41,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,35,main,main,l6tere,1,response,tick.png,5351,5349,5351,5351,5349,5351,0,0,5351,0,0,,Click Response,Response,1,object-18,main,,2,âncorre,cross.png,non,non,,,
38,1680039408565,28/03/2023 21:36:48,1680025008565,-4,28/03/2023 13:36:48,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,36,main,main,l6tere,1,response,cross.png,7138,7131,7138,7138,7131,7138,1,0,7138,0,0,,Click Response,Response,2,object-19,main,,2,farneiza,cross.png,non,non,,,
39,1680039410079,28/03/2023 21:36:50,1680025010079,-4,28/03/2023 13:36:50,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,37,main,main,l6tere,1,response,tick.png,1521,1517,1521,1521,1517,1521,1,0,1521,0,0,,Click Response,Response,1,object-18,main,,2,infinito,tick.png,word,word,,,
40,1680039416106,28/03/2023 21:36:56,1680025016106,-4,28/03/2023 13:36:56,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,38,main,main,l6tere,1,response,tick.png,6030,6014,6030,6030,6014,6030,0,0,6030,0,0,,Click Response,Response,1,object-18,main,,2,clamode,cross.png,non,non,,,
41,1680039422017,28/03/2023 21:37:02,1680025022017,-4,28/03/2023 13:37:02,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,39,main,main,l6tere,1,response,cross.png,5928,5914,5928,5928,5914,5928,0,0,5928,0,0,,Click Response,Response,2,object-19,main,,2,pífaro,tick.png,word,word,,,
42,1680039424164,28/03/2023 21:37:04,1680025024164,-4,28/03/2023 13:37:04,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,40,main,main,l6tere,1,response,cross.png,2161.000000000029,2150,2161.000000000029,2161.000000000029,2150,2161.000000000029,1,0,2161.000000000029,0,0,,Click Response,Response,2,object-19,main,,2,barrasa,cross.png,non,non,,,
43,1680039430252,28/03/2023 21:37:10,1680025030252,-4,28/03/2023 13:37:10,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,41,main,main,l6tere,1,response,tick.png,6098,6083,6098,6098,6083,6098,1,0,6098,0,0,,Click Response,Response,1,object-18,main,,2,leopardo,tick.png,word,word,,,
44,1680039435307,28/03/2023 21:37:15,1680025035307,-4,28/03/2023 13:37:15,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,42,main,main,l6tere,1,response,tick.png,5070,5067,5070,5070,5067,5070,1,0,5070,0,0,,Click Response,Response,1,object-18,main,,2,tenro,tick.png,word,word,,,
45,1680039441423,28/03/2023 21:37:21,1680025041423,-4,28/03/2023 13:37:21,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,43,main,main,l6tere,1,response,tick.png,6119,6117,6119,6119,6117,6119,0,0,6119,0,0,,Click Response,Response,1,object-18,main,,2,ferata,cross.png,non,non,,,
46,1680039442611,28/03/2023 21:37:22,1680025042611,-4,28/03/2023 13:37:22,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,44,main,main,l6tere,1,response,tick.png,1190,1185,1190,1190,1185,1190,0,0,1190,0,0,,Click Response,Response,1,object-18,main,,2,fumbão,cross.png,non,non,,,
47,1680039443853,28/03/2023 21:37:23,1680025043853,-4,28/03/2023 13:37:23,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,45,main,main,l6tere,1,response,tick.png,1247,1233,1247,1247,1233,1247,1,0,1247,0,0,,Click Response,Response,1,object-18,main,,2,pálido,tick.png,word,word,,,
48,1680039445029,28/03/2023 21:37:25,1680025045029,-4,28/03/2023 13:37:25,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,46,main,main,l6tere,1,response,tick.png,1190,1174,1190,1190,1174,1190,1,0,1190,0,0,,Click Response,Response,1,object-18,main,,2,vagabundo,tick.png,word,word,,,
49,1680039452366,28/03/2023 21:37:32,1680025052366,-4,28/03/2023 13:37:32,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,47,main,main,l6tere,1,response,tick.png,7353,7350,7353,7353,7350,7353,1,0,7353,0,0,,Click Response,Response,1,object-18,main,,2,relatório,tick.png,word,word,,,
50,1680039454590,28/03/2023 21:37:34,1680025054590,-4,28/03/2023 13:37:34,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,48,main,main,l6tere,1,response,cross.png,2227,2212,2227,2227,2212,2227,0,0,2227,0,0,,Click Response,Response,2,object-19,main,,2,parietal,tick.png,word,word,,,
51,1680039455842,28/03/2023 21:37:35,1680025055842,-4,28/03/2023 13:37:35,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,49,main,main,l6tere,1,response,cross.png,1267,1266,1267,1267,1266,1267,1,0,1267,0,0,,Click Response,Response,2,object-19,main,,2,imargue,cross.png,non,non,,,
52,1680039463254,28/03/2023 21:37:43,1680025063254,-4,28/03/2023 13:37:43,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,50,main,main,l6tere,1,response,tick.png,7413.000000000029,7404,7413.000000000029,7413.000000000029,7404,7413.000000000029,1,0,7413.000000000029,0,0,,Click Response,Response,1,object-18,main,,2,polegada,tick.png,word,word,,,
53,1680039464945,28/03/2023 21:37:44,1680025064945,-4,28/03/2023 13:37:44,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,51,main,main,l6tere,1,response,tick.png,1700.000000000029,1684,1700.000000000029,1700.000000000029,1684,1700.000000000029,1,0,1700.000000000029,0,0,,Click Response,Response,1,object-18,main,,2,vingança,tick.png,word,word,,,
54,1680039466073,28/03/2023 21:37:46,1680025066073,-4,28/03/2023 13:37:46,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,52,main,main,l6tere,1,response,tick.png,1143,1141,1143,1143,1141,1143,0,0,1143,0,0,,Click Response,Response,1,object-18,main,,2,cartino,cross.png,non,non,,,
55,1680039467139,28/03/2023 21:37:47,1680025067139,-4,28/03/2023 13:37:47,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,53,main,main,l6tere,1,response,tick.png,1069,1068,1069,1069,1068,1069,1,0,1069,0,0,,Click Response,Response,1,object-18,main,,2,comércio,tick.png,word,word,,,
56,1680039468119,28/03/2023 21:37:48,1680025068119,-4,28/03/2023 13:37:48,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,54,main,main,l6tere,1,response,tick.png,981,968,981,981,968,981,1,0,981,0,0,,Click Response,Response,1,object-18,main,,2,infantil,tick.png,word,word,,,
57,1680039473208,28/03/2023 21:37:53,1680025073208,-4,28/03/2023 13:37:53,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,55,main,main,l6tere,1,response,cross.png,5101.000000000029,5086,5101.000000000029,5101.000000000029,5086,5101.000000000029,1,0,5101.000000000029,0,0,,Click Response,Response,2,object-19,main,,2,nulapa,cross.png,non,non,,,
58,1680039475079,28/03/2023 21:37:55,1680025075079,-4,28/03/2023 13:37:55,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,56,main,main,l6tere,1,response,cross.png,1886,1884,1886,1886,1884,1886,1,0,1886,0,0,,Click Response,Response,2,object-19,main,,2,rombura,cross.png,non,non,,,
59,1680039480632,28/03/2023 21:38:00,1680025080632,-4,28/03/2023 13:38:00,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,57,main,main,l6tere,1,response,tick.png,5555,5544,5555,5555,5544,5555,1,0,5555,0,0,,Click Response,Response,1,object-18,main,,2,camada,tick.png,word,word,,,
60,1680039481817,28/03/2023 21:38:01,1680025081817,-4,28/03/2023 13:38:01,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,58,main,main,l6tere,1,response,cross.png,1196,1186,1196,1196,1186,1196,1,0,1196,0,0,,Click Response,Response,2,object-19,main,,2,famude,cross.png,non,non,,,
61,1680039483403,28/03/2023 21:38:03,1680025083403,-4,28/03/2023 13:38:03,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,59,main,main,l6tere,1,response,tick.png,1596,1583,1596,1596,1583,1596,1,0,1596,0,0,,Click Response,Response,1,object-18,main,,2,solução,tick.png,word,word,,,
62,1680039488439,28/03/2023 21:38:08,1680025088439,-4,28/03/2023 13:38:08,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,60,main,main,l6tere,1,response,tick.png,5050,5034,5050,5050,5034,5050,1,0,5050,0,0,,Click Response,Response,1,object-18,main,,2,malandro,tick.png,word,word,,,
63,1680039490499,28/03/2023 21:38:10,1680025090499,-4,28/03/2023 13:38:10,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,61,main,main,l6tere,1,response,tick.png,2075.000000000029,2069,2075.000000000029,2075.000000000029,2069,2075.000000000029,1,0,2075.000000000029,0,0,,Click Response,Response,1,object-18,main,,2,nupcial,tick.png,word,word,,,
64,1680039492501,28/03/2023 21:38:12,1680025092501,-4,28/03/2023 13:38:12,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,62,main,main,l6tere,1,response,cross.png,2008,1996,2008,2008,1996,2008,1,0,2008,0,0,,Click Response,Response,2,object-19,main,,2,toarte,cross.png,non,non,,,
65,1680039494689,28/03/2023 21:38:14,1680025094689,-4,28/03/2023 13:38:14,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,63,main,main,l6tere,1,response,tick.png,2200,2197,2200,2200,2197,2200,1,0,2200,0,0,,Click Response,Response,1,object-18,main,,2,canário,tick.png,word,word,,,
66,1680039495580,28/03/2023 21:38:15,1680025095580,-4,28/03/2023 13:38:15,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,64,main,main,l6tere,1,response,tick.png,894,883,894,894,883,894,1,0,894,0,0,,Click Response,Response,1,object-18,main,,2,invasão,tick.png,word,word,,,
67,1680039501770,28/03/2023 21:38:21,1680025101770,-4,28/03/2023 13:38:21,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,65,main,main,l6tere,1,response,cross.png,6200,6194,6200,6200,6194,6200,1,0,6200,0,0,,Click Response,Response,2,object-19,main,,2,ecinto,cross.png,non,non,,,
68,1680039502866,28/03/2023 21:38:22,1680025102866,-4,28/03/2023 13:38:22,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,66,main,main,l6tere,1,response,cross.png,1103,1100,1103,1103,1100,1103,1,0,1103,0,0,,Click Response,Response,2,object-19,main,,2,lufase,cross.png,non,non,,,
69,1680039504273,28/03/2023 21:38:24,1680025104273,-4,28/03/2023 13:38:24,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,67,main,main,l6tere,1,response,tick.png,1410.000000000029,1396,1410.000000000029,1410.000000000029,1396,1410.000000000029,1,0,1410.000000000029,0,0,,Click Response,Response,1,object-18,main,,2,paisano,tick.png,word,word,,,
70,1680039513340,28/03/2023 21:38:33,1680025113340,-4,28/03/2023 13:38:33,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,68,main,main,l6tere,1,response,cross.png,9080.00000000003,9066,9080.00000000003,9080.00000000003,9066,9080.00000000003,0,0,9080.00000000003,0,0,,Click Response,Response,2,object-19,main,,2,denário,tick.png,word,word,,,
71,1680039523332,28/03/2023 21:38:43,1680025123332,-4,28/03/2023 13:38:43,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,69,main,main,l6tere,1,response,tick.png,10006,10004,10006,10006,10004,10006,1,0,10006,0,0,,Click Response,Response,1,object-18,main,,2,falcão,tick.png,word,word,,,
72,1680039528716,28/03/2023 21:38:48,1680025128716,-4,28/03/2023 13:38:48,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,70,main,main,l6tere,1,response,cross.png,5386,5370,5386,5386,5370,5386,1,0,5386,0,0,,Click Response,Response,2,object-19,main,,2,maltono,cross.png,non,non,,,
73,1680039534584,28/03/2023 21:38:54,1680025134584,-4,28/03/2023 13:38:54,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,71,main,main,l6tere,1,response,cross.png,5884,5883,5884,5884,5883,5884,0,0,5884,0,0,,Click Response,Response,2,object-19,main,,2,pueril,tick.png,word,word,,,
74,1680039539512,28/03/2023 21:38:59,1680025139512,-4,28/03/2023 13:38:59,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,72,main,main,l6tere,1,response,cross.png,4929,4917,4929,4929,4917,4929,1,0,4929,0,0,,Click Response,Response,2,object-19,main,,2,industo,cross.png,non,non,,,
75,1680039540875,28/03/2023 21:39:00,1680025140875,-4,28/03/2023 13:39:00,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,73,main,main,l6tere,1,response,tick.png,1375,1366,1375,1375,1366,1375,1,0,1375,0,0,,Click Response,Response,1,object-18,main,,2,máquina,tick.png,word,word,,,
76,1680039542951,28/03/2023 21:39:02,1680025142951,-4,28/03/2023 13:39:02,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,74,main,main,l6tere,1,response,tick.png,2082,2067,2082,2082,2067,2082,1,0,2082,0,0,,Click Response,Response,1,object-18,main,,2,paranoia,tick.png,word,word,,,
77,1680039543911,28/03/2023 21:39:03,1680025143911,-4,28/03/2023 13:39:03,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,75,main,main,l6tere,1,response,tick.png,978,975,978,978,975,978,1,0,978,0,0,,Click Response,Response,1,object-18,main,,2,música,tick.png,word,word,,,
78,1680039545760,28/03/2023 21:39:05,1680025145760,-4,28/03/2023 13:39:05,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,76,main,main,l6tere,1,response,cross.png,1852,1850,1852,1852,1850,1852,0,0,1852,0,0,,Click Response,Response,2,object-19,main,,2,exausto,tick.png,word,word,,,
79,1680039547379,28/03/2023 21:39:07,1680025147379,-4,28/03/2023 13:39:07,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,77,main,main,l6tere,1,response,tick.png,1621.0000000000582,1618,1621.0000000000582,1621.0000000000582,1618,1621.0000000000582,1,0,1621.0000000000582,0,0,,Click Response,Response,1,object-18,main,,2,rebelde,tick.png,word,word,,,
