port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,pre_post,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,5c46420dd9c114000113bb42,001,2022-09-19_14h18.40.064,rothman_exp,2022.2.3,Win32,49.94506043,1,14.46,0,9,9,5,1,Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos),padres cariñosos,cariñosos padres,opt_a,post,,,,,,,,,,,
,,5c46420dd9c114000113bb42,001,2022-09-19_14h18.40.064,rothman_exp,2022.2.3,Win32,49.94506043,,,,,,,,,,,,,space,1.9006,,,,,,,,,
,,5c46420dd9c114000113bb42,001,2022-09-19_14h18.40.064,rothman_exp,2022.2.3,Win32,49.94506043,,,,,,,,El mismo presidente habló con la clase.,"El presidente, y no otra persona, habló con las clase.",El presidente que ya había estado habló con la clase.,opt_a,,,,0,24.8829,0,0,0,9,1,,
,,5c46420dd9c114000113bb42,001,2022-09-19_14h18.40.064,rothman_exp,2022.2.3,Win32,49.94506043,,,,,,,,Las grandes obras son impresionantes.,Las obras no son pequeñas.,Las obras son grandiosas.,opt_b,,,,0,5.5,0,1,1,2,1,,
,,5c46420dd9c114000113bb42,001,2022-09-19_14h18.40.064,rothman_exp,2022.2.3,Win32,49.94506043,,,,,,,,El cuadro grande es muy caro.,El cuadro es impresionante y cuesta mucho dinero,El cuadro es enorme y cuesta mucho dinero,opt_b,,,,0,9.1601,0,2,2,0,1,,
,,5c46420dd9c114000113bb42,001,2022-09-19_14h18.40.064,rothman_exp,2022.2.3,Win32,49.94506043,,,,,,,,En esa casa vive un hombre solo.,Solo vive un hombre en la casa.,El hombre se siente solo.,opt_a,,,,1,7.5,0,3,3,7,1,,
,,5c46420dd9c114000113bb42,001,2022-09-19_14h18.40.064,rothman_exp,2022.2.3,Win32,49.94506043,,,,,,,,Santiago compró una nueva computadora.,La computadora era 100% nueva.,Compró otra computadora.,opt_a,,,,0,19.0035,0,4,4,5,1,,
,,5c46420dd9c114000113bb42,001,2022-09-19_14h18.40.064,rothman_exp,2022.2.3,Win32,49.94506043,,,,,,,,Mariela es una vieja amiga de Florencia.,Hace muchos años que son amigas.,Mariela es vieja.,opt_a,,,,1,7.1079,0,5,5,8,1,,
,,5c46420dd9c114000113bb42,001,2022-09-19_14h18.40.064,rothman_exp,2022.2.3,Win32,49.94506043,,,,,,,,Mi abuela tiene dos lámparas antiguas en el salón.,Tiene dos lámparas viejas en el salón.,Tiene dos lámparas del salón que reliquías.,opt_a,,,,1,10.2072,0,6,6,6,1,,
,,5c46420dd9c114000113bb42,001,2022-09-19_14h18.40.064,rothman_exp,2022.2.3,Win32,49.94506043,,,,,,,,Mi amigo viejo viene a comer con nosotros ,Mi amigo ha sido mi amigo por muchos años,Mi amigo es mayor,opt_b,,,,1,11.2076,0,7,7,1,1,,
,,5c46420dd9c114000113bb42,001,2022-09-19_14h18.40.064,rothman_exp,2022.2.3,Win32,49.94506043,,,,,,,,Sus padres hablan una rara lengua.,Hablan una lengua que muy poca gente habla.,Hablan una lengua extraña.,opt_b,,,,1,50.2401,0,8,8,3,1,,
,,5c46420dd9c114000113bb42,001,2022-09-19_14h18.40.064,rothman_exp,2022.2.3,Win32,49.94506043,,,,,,,,Marta es la persona única de quien te hablé.,"No te hablé de nadie más, aparte de Marta.","No hay nadie (tan especial) como Marta, la de que te hablé.",opt_b,,,,1,14.44,0,9,9,4,1,,
,,5c46420dd9c114000113bb42,001,2022-09-19_14h18.40.064,rothman_exp,2022.2.3,Win32,49.94506043,,,,,,,,,,,,,,,,,,,,,,space,98.5033
