port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,pre_post,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,5ea97a70575b960694bce1c2,001,2022-09-19_23h27.27.110,rothman_exp,2022.2.3,MacIntel,59.97361161,1,5.7479,0,9,9,8,1,"Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)",estudiantes estudiosos,estudiosos estudiantes,opt_a,post,,,,,,,,,,,
,,5ea97a70575b960694bce1c2,001,2022-09-19_23h27.27.110,rothman_exp,2022.2.3,MacIntel,59.97361161,,,,,,,,,,,,,space,1.5913,,,,,,,,,
,,5ea97a70575b960694bce1c2,001,2022-09-19_23h27.27.110,rothman_exp,2022.2.3,MacIntel,59.97361161,,,,,,,,Mi abuela tiene dos lámparas antiguas en el salón.,Tiene dos lámparas viejas en el salón.,Tiene dos lámparas del salón que reliquías.,opt_a,,,,1,6.8782,0,0,0,6,1,,
,,5ea97a70575b960694bce1c2,001,2022-09-19_23h27.27.110,rothman_exp,2022.2.3,MacIntel,59.97361161,,,,,,,,El mismo presidente habló con la clase.,"El presidente, y no otra persona, habló con las clase.",El presidente que ya había estado habló con la clase.,opt_a,,,,1,6.8712,0,1,1,9,1,,
,,5ea97a70575b960694bce1c2,001,2022-09-19_23h27.27.110,rothman_exp,2022.2.3,MacIntel,59.97361161,,,,,,,,Marta es la persona única de quien te hablé.,"No te hablé de nadie más, aparte de Marta.","No hay nadie (tan especial) como Marta, la de que te hablé.",opt_b,,,,1,6.4642,0,2,2,4,1,,
,,5ea97a70575b960694bce1c2,001,2022-09-19_23h27.27.110,rothman_exp,2022.2.3,MacIntel,59.97361161,,,,,,,,En esa casa vive un hombre solo.,Solo vive un hombre en la casa.,El hombre se siente solo.,opt_a,,,,1,10.3814,0,3,3,7,1,,
,,5ea97a70575b960694bce1c2,001,2022-09-19_23h27.27.110,rothman_exp,2022.2.3,MacIntel,59.97361161,,,,,,,,Las grandes obras son impresionantes.,Las obras no son pequeñas.,Las obras son grandiosas.,opt_b,,,,0,4.8025,0,4,4,2,1,,
,,5ea97a70575b960694bce1c2,001,2022-09-19_23h27.27.110,rothman_exp,2022.2.3,MacIntel,59.97361161,,,,,,,,Mi amigo viejo viene a comer con nosotros ,Mi amigo ha sido mi amigo por muchos años,Mi amigo es mayor,opt_b,,,,0,4.4151,0,5,5,1,1,,
,,5ea97a70575b960694bce1c2,001,2022-09-19_23h27.27.110,rothman_exp,2022.2.3,MacIntel,59.97361161,,,,,,,,Sus padres hablan una rara lengua.,Hablan una lengua que muy poca gente habla.,Hablan una lengua extraña.,opt_b,,,,0,10.8928,0,6,6,3,1,,
,,5ea97a70575b960694bce1c2,001,2022-09-19_23h27.27.110,rothman_exp,2022.2.3,MacIntel,59.97361161,,,,,,,,Santiago compró una nueva computadora.,La computadora era 100% nueva.,Compró otra computadora.,opt_a,,,,0,6.7917,0,7,7,5,1,,
,,5ea97a70575b960694bce1c2,001,2022-09-19_23h27.27.110,rothman_exp,2022.2.3,MacIntel,59.97361161,,,,,,,,Mariela es una vieja amiga de Florencia.,Hace muchos años que son amigas.,Mariela es vieja.,opt_a,,,,1,4.6246,0,8,8,8,1,,
,,5ea97a70575b960694bce1c2,001,2022-09-19_23h27.27.110,rothman_exp,2022.2.3,MacIntel,59.97361161,,,,,,,,El cuadro grande es muy caro.,El cuadro es impresionante y cuesta mucho dinero,El cuadro es enorme y cuesta mucho dinero,opt_b,,,,0,6.6619,0,9,9,0,1,,
,,5ea97a70575b960694bce1c2,001,2022-09-19_23h27.27.110,rothman_exp,2022.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,space,10.7088
